Protein_ID,Study_ID,Abundance_Corrected,Tissue_Compartment,Age_Group,Gene_Symbol,Zscore
F5GYB3,Randles_2021,13.28252996558144,Glomerular,Young,FCRL6,0.04608625295628543
F5GYJ8,Randles_2021,9.935512056012604,Glomerular,Young,OTUB1,-1.048850076954993
F5H136,Randles_2021,7.1267992900367965,Glomerular,Young,TCP1,-1.9676864055447838
F5H157,Randles_2021,16.921111479955165,Glomerular,Young,RAB35,1.236404081265907
F5H2F4,Randles_2021,13.731492773590292,Glomerular,Young,MTHFD1,0.19295899237679218
F5H365,Randles_2021,17.574951358727947,Glomerular,Young,SEC23A,1.4502998704597359
F5H423,Randles_2021,15.52978830995734,Glomerular,Young,3,0.781249574586201
F5H5D3,Randles_2021,14.078225322829,Glomerular,Young,TUBA1C,0.306388342079053
F5H5N6,Randles_2021,12.721579702023892,Glomerular,Young,CLTCL1,-0.1374218248124377
F5H5P2,Randles_2021,11.316910356424458,Glomerular,Young,4,-0.5969423710313402
F5H7S7,Randles_2021,15.6719596111558,Glomerular,Young,IQGAP2,0.8277591920901621
F5H851,Randles_2021,11.426358026150298,Glomerular,Young,COL4A6,-0.5611378928227396
F6QDS0,Randles_2021,8.808744999614426,Glomerular,Young,DDX19A,-1.4174582585456574
F6RGN5,Randles_2021,9.120378283099898,Glomerular,Young,SLC25A10,-1.3155112080914997
F6T1Q0,Randles_2021,9.24889945945607,Glomerular,Young,PDE12,-1.273467063435747
F6UJC5,Randles_2021,10.61701865029798,Glomerular,Young,DDX39B,-0.8259034572121392
F6V2D4,Randles_2021,13.616759007276045,Glomerular,Young,LGALS8,0.1554252317578647
F8VQQ3,Randles_2021,9.390235227935657,Glomerular,Young,C12orf10,-1.2272307803307771
F8VUX9,Randles_2021,16.58315010448671,Glomerular,Young,WDR90,1.125844114720981
F8VV56,Randles_2021,14.21673894025514,Glomerular,Young,CD63,0.3517013926826126
F8VV64,Randles_2021,13.972811224290368,Glomerular,Young,TNS2,0.2719033977813796
F8VVM2,Randles_2021,13.634351216780397,Glomerular,Young,SLC25A3,0.1611803098094808
F8VYC4,Randles_2021,13.981357645407034,Glomerular,Young,RGPD1,0.2746992558329919
F8VZV4,Randles_2021,9.318116898970988,Glomerular,Young,NAV3,-1.250823417289831
F8W1S1,Randles_2021,10.006870257822232,Glomerular,Young,KRT74,-1.0255061063789384
F8W705,Randles_2021,8.798645924127607,Glomerular,Young,RGPD8,-1.4207620486501027
F8W7C6,Randles_2021,12.1679803822875,Glomerular,Young,RPL10,-0.31852513043282227
F8W835,Randles_2021,16.29160090121752,Glomerular,Young,PRPH,1.030467327610438
F8W883,Randles_2021,16.364445563876863,Glomerular,Young,MYO16,1.0542975758316433
F8W9U3,Randles_2021,12.987302523105434,Glomerular,Young,ABHD14B,-0.050493825515841285
F8WD59,Randles_2021,10.218485225357025,Glomerular,Young,RPSA,-0.9562788353672071
F8WDW3,Randles_2021,10.638697575428532,Glomerular,Young,ARPC4,-0.8188114596907022
F8WEL6,Randles_2021,9.695315803017314,Glomerular,Young,ZNF567,-1.127427368985971
G3V161,Randles_2021,10.17795492713902,Glomerular,Young,KBTBD3,-0.969537831040388
G3V1C2,Randles_2021,21.17937774189167,Glomerular,Young,KRT40,2.629444261690398
G3V1D4,Randles_2021,8.686374849826754,Glomerular,Young,LIN7C,-1.4574901694344962
G3V1Q4,Randles_2021,12.97271972327335,Glomerular,Young,39326,-0.0552644116792209
G3V226,Randles_2021,15.189348191419338,Glomerular,Young,CALM1,0.6698787172983238
G3V292,Randles_2021,11.431458994891717,Glomerular,Young,PPP2R5C,-0.5594691727430672
G3V295,Randles_2021,10.742158269173103,Glomerular,Young,PSMA6,-0.7849655480883503
G3V2J9,Randles_2021,14.843084618269373,Glomerular,Young,TTLL5,0.5566027874376351
G3V3A0,Randles_2021,11.468133340325185,Glomerular,Young,SERPINA3,-0.5474716052738232
G3V4Q2,Randles_2021,15.037006750294903,Glomerular,Young,SEC23A,0.6200420618202325
G3V4T3,Randles_2021,12.49336658319674,Glomerular,Young,SYNE2,-0.21207897978368093
G3V4U0,Randles_2021,11.814974142902305,Glomerular,Young,FBLN5,-0.43400684180436344
G3V4Z4,Randles_2021,15.729477418095216,Glomerular,Young,ALDH6A1,0.8465754452852046
G3V5T0,Randles_2021,13.691257646038764,Glomerular,Young,GSTZ1,0.17979655820850388
G3XAG1,Randles_2021,11.300514359677711,Glomerular,Young,ZNF512,-0.6023061225821745
G3XAL9,Randles_2021,15.373471538317336,Glomerular,Young,SLC12A2,0.7301124379267998
G5E950,Randles_2021,11.240860329214229,Glomerular,Young,ELN,-0.6218212154035676
G5E971,Randles_2021,12.549585994321912,Glomerular,Young,MMP13,-0.19368748103753333
G5E9C8,Randles_2021,14.571956699931764,Glomerular,Young,SOS1,0.46790657610504965
G5E9M0,Randles_2021,7.549502808934421,Glomerular,Young,PHYHD1,-1.8294040741897148
G5E9Q7,Randles_2021,9.146258596531853,Glomerular,Young,IDH3G,-1.3070447773248388
G5E9X5,Randles_2021,10.4569103914428,Glomerular,Young,MCCC1,-0.8782809329460408
G8JLG1,Randles_2021,10.038302465949249,Glomerular,Young,SMC1A,-1.0152234405738916
G8JLH6,Randles_2021,13.09450091068381,Glomerular,Young,CD9,-0.01542517269151472
H0Y2S9,Randles_2021,14.930623698855907,Glomerular,Young,MPRIP,0.5852401363287782
H0Y2W2,Randles_2021,12.271373053927448,Glomerular,Young,ATAD3A,-0.2847014714372985
H0Y368,Randles_2021,9.466645007573645,Glomerular,Young,DPM1,-1.2022342473134424
H0Y449,Randles_2021,10.713647854626029,Glomerular,Young,YBX1,-0.7942923845475088
H0Y450,Randles_2021,13.808775203238332,Glomerular,Young,RARS2,0.21824100226491744
H0Y4A8,Randles_2021,14.141138947511244,Glomerular,Young,CGN,0.3269697716298335
H0Y4B9,Randles_2021,10.870939620759197,Glomerular,Young,PCCA,-0.74283629026049
H0Y4D4,Randles_2021,13.128601982508348,Glomerular,Young,ACAA1,-0.0042694204850942
H0Y4E5,Randles_2021,10.824696555154407,Glomerular,Young,COMMD3,-0.7579641485227356
H0Y4N1,Randles_2021,9.480678671517488,Glomerular,Young,SUGCT,-1.197643304298184
H0Y4P7,Randles_2021,7.004027598991379,Glomerular,Young,COL12A1,-2.0078496757878126
H0Y4R4,Randles_2021,10.243092681710053,Glomerular,Young,TOR1AIP1,-0.9482288043618137
H0Y4Z7,Randles_2021,9.236281122971914,Glomerular,Young,CRAT,-1.2775949992319817
H0Y579,Randles_2021,12.05387713480561,Glomerular,Young,RAD23B,-0.35585262446014654
H0Y5A2,Randles_2021,10.388084536483865,Glomerular,Young,DUSP15,-0.9007964769520337
H0Y5U1,Randles_2021,15.904057565565395,Glomerular,Young,AGRN,0.9036872239225027
H0Y645,Randles_2021,17.244157192352013,Glomerular,Young,CSNK1E,1.342084569474273
H0Y6E7,Randles_2021,14.352355525819092,Glomerular,Young,RBMX,0.396066714436036
H0Y6F8,Randles_2021,9.120366444008642,Glomerular,Young,HLA-DPA1,-1.315515081106667
H0Y6T8,Randles_2021,8.67925903598984,Glomerular,Young,RAB18,-1.4598180216592025
H0Y7M0,Randles_2021,9.815991692659653,Glomerular,Young,ST7L,-1.0879497147624888
H0Y7Z9,Randles_2021,17.124630454596776,Glomerular,Young,PTPRF,1.3029828463583526
H0Y808,Randles_2021,10.602366593748489,Glomerular,Young,TKTL1,-0.8306966998709513
H0Y818,Randles_2021,15.593603889988872,Glomerular,Young,MLH1,0.8021260678942056
H0Y852,Randles_2021,13.215875723031443,Glomerular,Young,SUCLG2,0.024281125621274498
H0Y8B3,Randles_2021,12.685691321601317,Glomerular,Young,AHCYL2,-0.1491622733573982
H0Y8D7,Randles_2021,11.858999007774084,Glomerular,Young,UGT1A7,-0.4196046410184835
H0Y8F7,Randles_2021,10.445304805632146,Glomerular,Young,QDPR,-0.8820775596380162
H0Y8H8,Randles_2021,13.200161889427736,Glomerular,Young,LEMD2,0.01914053547214808
H0Y8L8,Randles_2021,14.764171511687572,Glomerular,Young,DDX41,0.5307873213609371
H0Y8P3,Randles_2021,18.909122333932952,Glomerular,Young,LIMCH1,1.8867577295254807
H0Y8P4,Randles_2021,5.288797466806377,Glomerular,Young,UTP15,-2.5689664181030083
H0Y8W1,Randles_2021,16.95776826421586,Glomerular,Young,ZFR,1.24839590381039
H0Y8X0,Randles_2021,13.653325340748882,Glomerular,Young,DEK,0.16738746442372404
H0Y8X1,Randles_2021,12.111396754617186,Glomerular,Young,SDHA,-0.33703577820595615
H0Y8X4,Randles_2021,14.819418286239108,Glomerular,Young,DNPH1,0.5488606338442538
H0Y998,Randles_2021,16.78826660141776,Glomerular,Young,COL4A5,1.1929454898620764
H0Y9K7,Randles_2021,10.276325637768274,Glomerular,Young,SFPQ,-0.9373570457033191
H0Y9Q7,Randles_2021,15.990932986655276,Glomerular,Young,CANX,0.9321074646555151
H0Y9Y3,Randles_2021,19.67323887379007,Glomerular,Young,SYNPO2,2.1367291914001605
H0YA95,Randles_2021,21.166512546655753,Glomerular,Young,SMUG1,2.625235569046437
H0YA96,Randles_2021,11.88095897207461,Glomerular,Young,HNRNPD,-0.4124207049399047
H0YAB8,Randles_2021,16.672880224674913,Glomerular,Young,TGFBI,1.155198235653673
H0YAM7,Randles_2021,10.40658969840056,Glomerular,Young,GNB2L1,-0.894742737587343
H0YAS8,Randles_2021,14.17255642144609,Glomerular,Young,CLU,0.33724761732254904
H0YB11,Randles_2021,11.714417688848126,Glomerular,Young,C14orf159,-0.4669026666029698
H0YB25,Randles_2021,9.002271276419021,Glomerular,Young,ERICH1,-1.354148483399245
H0YBF2,Randles_2021,14.00798684743446,Glomerular,Young,MATN2,0.28341067642414475
H0YBG6,Randles_2021,12.2972408010655,Glomerular,Young,HSPA9,-0.2762391515813343
H0YBV6,Randles_2021,5.707778774269452,Glomerular,Young,MAK16,-2.4319017630907065
H0YBX6,Randles_2021,13.72689616586152,Glomerular,Young,UBE2V2,0.19145526788754041
H0YBZ2,Randles_2021,16.961279096139673,Glomerular,Young,CD74,1.249544429908982
H0YC04,Randles_2021,12.421108169014827,Glomerular,Young,ATP6V1B2,-0.23571744392316482
H0YCW8,Randles_2021,19.50042058177625,Glomerular,Young,CRYAB,2.0801937824146965
H0YCY8,Randles_2021,13.794603400036037,Glomerular,Young,CTSC,0.21360486866605516
H0YD14,Randles_2021,11.378531312447745,Glomerular,Young,MYOF,-0.5767838223600384
H0YD21,Randles_2021,8.690001343594055,Glomerular,Young,ATPAF1,-1.4563038059660895
H0YDF7,Randles_2021,12.266044706039958,Glomerular,Young,PHF20L1,-0.28644457584786626
H0YDM3,Randles_2021,17.831605990081034,Glomerular,Young,SAAL1,1.534261321429289
H0YDP7,Randles_2021,10.573604799446922,Glomerular,Young,MRPL49,-0.8401057721690666
H0YE27,Randles_2021,5.81124657699552,Glomerular,Young,RPS2,-2.3980535258712474
H0YE28,Randles_2021,15.226864399124292,Glomerular,Young,C11orf31,0.6821516898029564
H0YEL7,Randles_2021,8.961188831405018,Glomerular,Young,ACAT1,-1.367588107202516
H0YF29,Randles_2021,12.726088398904585,Glomerular,Young,C8orf82,-0.13594685929130476
H0YFA4,Randles_2021,12.5965282537228,Glomerular,Young,CRIP2,-0.17833089000191124
H0YFD2,Randles_2021,17.70823143830208,Glomerular,Young,KRI1,1.4939008326063594
H0YG07,Randles_2021,9.910207384531478,Glomerular,Young,MLEC,-1.057128193436516
H0YGT3,Randles_2021,16.505445812436584,Glomerular,Young,ESRRA,1.1004240976626682
H0YH80,Randles_2021,9.4324542033464,Glomerular,Young,HNRNPA1,-1.2134193543874938
H0YH88,Randles_2021,7.969615754284563,Glomerular,Young,NAP1L1,-1.691969217562623
H0YHD8,Randles_2021,9.23667112337728,Glomerular,Young,CRIP2,-1.2774674153277263
H0YHN7,Randles_2021,12.490354645412303,Glomerular,Young,CPM,-0.21306429871316285
H0YHS2,Randles_2021,8.084662956023715,Glomerular,Young,RAPGEF3,-1.654332920344525
H0YI43,Randles_2021,13.045285117949636,Glomerular,Young,MYL6,-0.031525522592830944
H0YI76,Randles_2021,5.3737273343632435,Glomerular,Young,KRT5,-2.5411826416204546
H0YIB4,Randles_2021,11.36336526992229,Glomerular,Young,SRSF9,-0.5817452092993268
H0YIN9,Randles_2021,13.59676694147941,Glomerular,Young,KRT5,0.14888506981605684
H0YIV0,Randles_2021,12.73251633869272,Glomerular,Young,HSP90B1,-0.13384403672187947
H0YJ10,Randles_2021,11.136871097101006,Glomerular,Young,4,-0.6558400319252313
H0YJ34,Randles_2021,13.827741436498608,Glomerular,Young,FERMT2,0.22444557552963676
H0YJ40,Randles_2021,9.5026733378669,Glomerular,Young,SLIRP,-1.1904480158650392
H0YJC6,Randles_2021,13.041656391552047,Glomerular,Young,LRMP,-0.03271261643916752
H0YJI1,Randles_2021,13.837525014400022,Glomerular,Young,SLIRP,0.22764615442410574
H0YJR8,Randles_2021,8.088618026989753,Glomerular,Young,DHRS7,-1.6530390668292176
H0YJV4,Randles_2021,9.199226822861505,Glomerular,Young,SLC35F4,-1.289716864267221
H0YJW9,Randles_2021,9.861833959498597,Glomerular,Young,1,-1.0729529729572103
H0YKD8,Randles_2021,12.119562162764304,Glomerular,Young,RPL28,-0.33436456392793495
H0YKN4,Randles_2021,11.723164046970156,Glomerular,Young,ANXA2,-0.4640414015840864
H0YKP3,Randles_2021,6.328025207168393,Glomerular,Young,TPM1,-2.2289956624279785
H0YL12,Randles_2021,18.651610901504036,Glomerular,Young,ETFA,1.8025159864718152
H0YL18,Randles_2021,7.822677604777248,Glomerular,Young,B2M,-1.740038251697615
H0YL43,Randles_2021,8.766369897651417,Glomerular,Young,RCN2,-1.431320759397638
H0YLU3,Randles_2021,10.998667366817877,Glomerular,Young,MAN2A2,-0.7010517067070228
H0YMM2,Randles_2021,12.729301160436387,Glomerular,Young,PAPLN,-0.13489584330765705
H0YMV8,Randles_2021,13.343780325114714,Glomerular,Young,RPS27L,0.06612356547898665
H0YND0,Randles_2021,9.61475073795655,Glomerular,Young,FBN1,-1.1537832532507373
H0YNF6,Randles_2021,13.443464143703372,Glomerular,Young,TM2D3,0.0987339181648694
H0YNH8,Randles_2021,16.41755459418181,Glomerular,Young,UACA,1.0716715512026729
H0YNN7,Randles_2021,10.216332989140472,Glomerular,Young,KIAA1024,-0.9569829133517668
H3BLW9,Randles_2021,10.62283645093388,Glomerular,Young,SWI5,-0.8240002342690484
H3BMJ9,Randles_2021,9.693784407258695,Glomerular,Young,ABAT,-1.1279283465417795
H3BMW1,Randles_2021,12.669088106730165,Glomerular,Young,NUBP2,-0.1545938138053217
H3BN98,Randles_2021,8.493229089372807,Glomerular,Young,4,-1.5206754632701691
H3BND3,Randles_2021,7.358562636189746,Glomerular,Young,NUDT21,-1.891867836746818
H3BND9,Randles_2021,14.760579092454847,Glomerular,Young,PCBP2,0.5296121049633982
H3BNP9,Randles_2021,12.880023114022826,Glomerular,Young,SQRDL,-0.0855889835429739
H3BNT2,Randles_2021,12.164165943378736,Glomerular,Young,COQ9,-0.31977297787561365
H3BNX8,Randles_2021,10.636336030084106,Glomerular,Young,COX5A,-0.8195840106187844
H3BP39,Randles_2021,13.672797416680885,Glomerular,Young,ACSM2B,0.17375751798566838
H3BQK9,Randles_2021,20.851641530132625,Glomerular,Young,MACF1,2.522229333483246
H3BRD0,Randles_2021,17.463456116344254,Glomerular,Young,GTF3C1,1.4138255536808644
H3BSG2,Randles_2021,14.623531766057797,Glomerular,Young,CDH16,0.48477873369271074
H3BUY0,Randles_2021,11.416036009298042,Glomerular,Young,MRPL21,-0.5645146154919495
H3BVE0,Randles_2021,11.64795056238954,Glomerular,Young,4,-0.48864658117726895
H7BXF3,Randles_2021,15.12299377738671,Glomerular,Young,TRA2B,0.6481716752276533
H7BXM4,Randles_2021,13.165005368835931,Glomerular,Young,COL4A3,0.00763950599776441
H7BXS4,Randles_2021,9.585023317742076,Glomerular,Young,CAMK2B,-1.1635082183590237
H7BXV5,Randles_2021,12.455533132472157,Glomerular,Young,COL18A1,-0.22445573449593506
H7BYV1,Randles_2021,15.24845749949453,Glomerular,Young,IFITM2,0.689215610794595
H7BZJ3,Randles_2021,12.310107546501175,Glomerular,Young,PDIA3,-0.2720299518083174
H7BZK5,Randles_2021,14.86576011922459,Glomerular,Young,GGCT,0.5640208026576381
H7BZL2,Randles_2021,14.1561609518165,Glomerular,Young,HIBADH,0.3318840382117013
H7C034,Randles_2021,15.837869754783346,Glomerular,Young,AP1B1,0.8820346840853631
H7C0A3,Randles_2021,10.697316907643485,Glomerular,Young,ARPC4-TTLL3,-0.7996348558566467
H7C0H3,Randles_2021,13.138107137868808,Glomerular,Young,SUGCT,-0.0011599241493071228
H7C0L5,Randles_2021,10.535392366883007,Glomerular,Young,ITIH4,-0.8526065061952867
H7C0P8,Randles_2021,10.433457484396076,Glomerular,Young,RAD50,-0.8859532671436188
H7C0R7,Randles_2021,8.132838145477193,Glomerular,Young,CYB5R1,-1.6385729911902271
H7C1M2,Randles_2021,10.003893135736083,Glomerular,Young,SON,-1.0264800357748303
H7C1U8,Randles_2021,9.15950657943573,Glomerular,Young,APOO,-1.302710860336218
H7C1Y7,Randles_2021,11.741759052184936,Glomerular,Young,NDUFA10,-0.45795827107368703
H7C201,Randles_2021,13.802305048379663,Glomerular,Young,GLS,0.2161243695469824
H7C213,Randles_2021,9.345600172199592,Glomerular,Young,MTIF2,-1.2418325976599611
H7C2R1,Randles_2021,15.78060810498131,Glomerular,Young,NDUFA3,0.8633022295921682
H7C2W9,Randles_2021,13.234868960948774,Glomerular,Young,RPL31,0.03049453313214509
H7C333,Randles_2021,10.200204097626983,Glomerular,Young,GBAS,-0.9622592846639214
H7C367,Randles_2021,11.382543234030576,Glomerular,Young,NONO,-0.5754713708547033
H7C3C5,Randles_2021,9.841215861985988,Glomerular,Young,PNPT1,-1.0796979335848982
H7C3J6,Randles_2021,8.872998505425901,Glomerular,Young,SAMD11,-1.3964385031281512
H7C3M2,Randles_2021,9.105589365814142,Glomerular,Young,RPL3,-1.3203492230808827
H7C3T4,Randles_2021,7.676773766667146,Glomerular,Young,PRDX4,-1.7877689233989877
H7C3X3,Randles_2021,17.5904089943561,Glomerular,Young,SUN1,1.4553566485473006
H7C3Z4,Randles_2021,14.274872537623027,Glomerular,Young,TNS1,0.3707190942504937
H7C435,Randles_2021,20.41176589529243,Glomerular,Young,COL3A1,2.3783293525920888
H7C457,Randles_2021,17.478506693141348,Glomerular,Young,COL18A1,1.418749167407025
H7C4A8,Randles_2021,13.442889788039045,Glomerular,Young,APEX1,0.09854602467276596
H7C4C3,Randles_2021,17.034834356534766,Glomerular,Young,AP2M1,1.2736071415641599
H7C4C8,Randles_2021,16.285235139538706,Glomerular,Young,CCT8,1.0283848458556302
H7C4I3,Randles_2021,11.025854101109829,Glomerular,Young,RUVBL1,-0.6921578961950444
H7C4N8,Randles_2021,11.56804051341975,Glomerular,Young,ITGB1,-0.5147881848692801
H7C4T5,Randles_2021,13.776475923933708,Glomerular,Young,MBNL1,0.20767468463647662
H7C4X8,Randles_2021,12.476702308021324,Glomerular,Young,CLASP2,-0.2175304953698504
H7C579,Randles_2021,10.95411795898912,Glomerular,Young,NIT2,-0.7156255053617255
H7C5A7,Randles_2021,17.513313161102943,Glomerular,Young,ACOT8,1.430135681407469
H7C5L4,Randles_2021,7.005198617772129,Glomerular,Young,FLNB,-2.0074665911911076
H7C5U8,Randles_2021,10.406736156908808,Glomerular,Young,MRPL27,-0.894694825462031
H9KVB4,Randles_2021,16.70832091489453,Glomerular,Young,TNRC18,1.166792227776526
H9KVD4,Randles_2021,14.722783715562231,Glomerular,Young,MECOM,0.5172478056436657
I3L0E3,Randles_2021,11.253081028937835,Glomerular,Young,hCG_1984214,-0.6178233616526038
I3L0T4,Randles_2021,11.6320452994571,Glomerular,Young,ACOX1,-0.4938497951104031
I3L1K6,Randles_2021,13.16225553203531,Glomerular,Young,MYL4,0.006739930227428846
I3L1Q2,Randles_2021,10.821584131080511,Glomerular,Young,BCL7C,-0.7589823403235193
I3L2C7,Randles_2021,19.059489285080826,Glomerular,Young,GEMIN4,1.9359484545464323
I3L2R7,Randles_2021,10.47753114065458,Glomerular,Young,SERPINF1,-0.871535104847118
I3L397,Randles_2021,11.979452503780523,Glomerular,Young,EIF5A,-0.3801997401766882
I3L3X0,Randles_2021,10.749682449767086,Glomerular,Young,ZG16B,-0.7825041036301024
I3L4V6,Randles_2021,13.573249797302784,Glomerular,Young,NXN,0.1411917212202417
J3KNA1,Randles_2021,17.093856270385164,Glomerular,Young,KIF5A,1.2929154450993563
J3KNB8,Randles_2021,16.770792274428096,Glomerular,Young,MAP3K4,1.1872289756459342
J3KNC2,Randles_2021,9.060304785572413,Glomerular,Young,NAA30,-1.3351635244772677
J3KND3,Randles_2021,18.349098674698944,Glomerular,Young,MYL6,1.7035527791270644
J3KND8,Randles_2021,14.219188028735344,Glomerular,Young,PAH,0.35250258228619225
J3KNN5,Randles_2021,11.16727350266654,Glomerular,Young,DDX41,-0.64589425354286
J3KNP2,Randles_2021,6.219030776640936,Glomerular,Young,TBL3,-2.2646518689278947
J3KPF3,Randles_2021,15.878113560244866,Glomerular,Young,SLC3A2,0.8951999571266945
J3KPP4,Randles_2021,8.81574298633086,Glomerular,Young,LUC7L3,-1.415168952034881
J3KQ32,Randles_2021,12.806747983493269,Glomerular,Young,OLA1,-0.10956005410893305
J3KQY1,Randles_2021,10.526900967271557,Glomerular,Young,MRPL22,-0.8553843646285479
J3KR72,Randles_2021,16.258012552108152,Glomerular,Young,TAF6,1.0194793064240413
J3KRY1,Randles_2021,16.251691874609993,Glomerular,Young,ARHGDIA,1.017411573412335
J3KSI8,Randles_2021,13.398701660946562,Glomerular,Young,MRPS7,0.08409041463077233
J3KSW8,Randles_2021,8.142819471279546,Glomerular,Young,MPRIP,-1.635307721467459
J3KTD4,Randles_2021,13.33738605547869,Glomerular,Young,LRRC45,0.06403175769160821
J3KTE4,Randles_2021,13.765989171982651,Glomerular,Young,RPL19,0.20424407087694085
J3KTF8,Randles_2021,12.761452929975894,Glomerular,Young,ARHGDIA,-0.1243777817104678
J3QL05,Randles_2021,6.3129636925578705,Glomerular,Young,SRSF2,-2.2339228543271923
J3QLC6,Randles_2021,19.452407408818907,Glomerular,Young,RAB34,2.064486854992823
J3QLF6,Randles_2021,9.310880100690865,Glomerular,Young,GRB2,-1.2531908481083196
J3QQ67,Randles_2021,15.221296957941108,Glomerular,Young,RPL18,0.6803303689194667
J3QQS1,Randles_2021,9.04883669777339,Glomerular,Young,MRPS7,-1.3389151703617617
J3QRC4,Randles_2021,12.212510674180436,Glomerular,Young,RPL26,-0.3039575853247619
J3QRJ8,Randles_2021,16.07237067853941,Glomerular,Young,ACADVL,0.9587488182058304
J3QRQ2,Randles_2021,6.2544715228920955,Glomerular,Young,DCXR,-2.2530578584750014
J3QRS3,Randles_2021,15.749651636394876,Glomerular,Young,MYL12A,0.8531751962099626
J3QS36,Randles_2021,14.26240340924357,Glomerular,Young,DCXR,0.366639970076714
J3QSS1,Randles_2021,10.376893791726252,Glomerular,Young,SLC12A3,-0.9044573934230342
J9JID7,Randles_2021,17.19578865135098,Glomerular,Young,LMNB2,1.3262613877053842
K7EIH9,Randles_2021,16.670952861005397,Glomerular,Young,CA4,1.1545677219965242
K7EIN2,Randles_2021,6.861072873814487,Glomerular,Young,NUDT16L1,-2.0546155809480946
