gene,degree_centrality,strength,betweenness_centrality,closeness_centrality,harmonic_centrality,eigenvector_centrality,pagerank,clustering_coefficient,core_number
TIMP2,0.2794943820224719,152.14215373121868,4.290316346727585e-05,0.2992285246555369,290.0096154110152,0.09425571319631469,0.0022877133030317,0.5488154449246259,100
TIMP3,0.15168539325842695,70.03430757182356,0.0018094470519445633,0.30483264603890536,248.0366766781686,0.020348086793225147,0.0013565082890294542,0.30224618950508625,59
TINAG,0.13623595505617977,67.13921432722238,6.229028060915415e-05,0.25414962168632016,226.1850286706633,0.014242446710135205,0.0013496652737005628,0.40830822891014834,59
TINAGL1,0.12780898876404495,56.79984512914503,0.01975378877668737,0.32009207586462296,248.5428492800468,0.014826472540113291,0.0012770053987378007,0.265768762014869,56
TNC,0.21769662921348315,108.03968053993894,0.0024119376096335275,0.27657540096138794,254.964599006348,0.05973845002777984,0.0017495337656158816,0.47822983844326405,100
TNFAIP6,0.2794943820224719,152.6745948522695,0.0001123580441956207,0.3013367771710821,291.59825292035487,0.09453898357559516,0.0022951665629540935,0.5502077126625585,100
TNFSF13,0.10393258426966293,47.236448270073154,0.00014341720980179246,0.2538904559602368,218.9975949611051,0.012753915472430398,0.001052103388686531,0.321662030897688,49
TNXB,0.24297752808988762,116.94821275829341,0.049329161333143696,0.34332330720065174,283.1873481428397,0.06423526599882584,0.0019316878323953094,0.44725480878506013,100
TSKU,0.2050561797752809,101.34317541482149,0.0010028835853754072,0.27251429356550405,248.40045803798697,0.06305716592888834,0.001657064570798291,0.5360397921174866,100
Tgfbi,0.047752808988764044,19.77062953212852,0.0005886629055452836,0.21639551170131746,174.55697403438893,2.360566955997523e-05,0.0009363746950414743,0.17627176926005203,22
Tgm1,0.05898876404494382,29.294273178982294,5.601467579374942e-05,0.21985500873504404,186.30231007140702,3.467692824586904e-05,0.001137501742644995,0.43564752307317095,26
Tgm2,0.1348314606741573,55.75826383303186,0.00048199244615117177,0.21307318243395404,187.72862293412388,0.0002276872931980317,0.0014551256398071626,0.39868509743922126,70
Thbs1,0.07443820224719101,35.469308857526606,0.0006986256630688433,0.24437982071809833,201.23492594679752,6.565036612426004e-05,0.0013567180087691675,0.26510300413347676,26
Thbs3,0.05898876404494382,29.294273178982294,5.9965433549086896e-05,0.21985500873504404,186.30231007140702,3.467692824586601e-05,0.001137501742644995,0.43564752307317095,26
Thbs4,0.04915730337078651,20.5046150863925,0.0004938447194171843,0.21880907387909806,178.8875756172102,5.3965148957982026e-05,0.0007509004773257829,0.24805073544221756,26
Timp2,0.1853932584269663,103.59826712167924,4.6084993985921195e-05,0.2717907619603629,248.66066753331884,0.0006879741054076021,0.0022174211190711043,0.6135786963555543,77
Tinagl1,0.14606741573033707,59.97363365989444,0.0005135985081938716,0.22910546237563478,197.766012601669,0.00027492882535960084,0.0014922443532389106,0.47456756547726664,77
Tnc,0.14887640449438203,62.04195255379485,0.0024613220815752463,0.2787394778913489,222.76641321701695,0.0010089223685583227,0.0015289799586795836,0.3941951499896665,76
Tnr,0.1853932584269663,103.59826712167924,4.6084993985921195e-05,0.2717907619603629,248.66066753331884,0.0006879741054076021,0.0022174211190711043,0.6135786963555543,77
Tnxb,0.04915730337078651,22.371769943065654,0.00017767874545004394,0.2023203226767882,174.0381867914137,2.4496414364182988e-05,0.0009185126137882379,0.27789328720994483,25
Try4,0.03932584269662921,19.333110943140777,8.08917650405348e-05,0.21636650126217274,171.62803331481936,2.7517567498562602e-05,0.0010355023419237803,0.39184916503153244,22
VCAN,0.20646067415730338,87.87997420786384,0.020547891085510202,0.3164081774681203,253.46888080616017,0.044554268147643676,0.0015827836968166798,0.38664955077365903,100
VEGFA,0.06741573033707865,38.81933282144701,2.1432149935120486e-05,0.23864445586111033,214.0403707614147,0.002606565676754158,0.0010646703232764234,0.6498648452852878,46
VIT,0.2584269662921348,138.19219944223696,0.00019556250888920495,0.32264913269934714,290.9103568462515,0.08189098169907671,0.0021480381717973677,0.514094724291116,100
VTN,0.19662921348314605,84.12664581617159,0.0049344964364165045,0.31945180212005353,254.80795353194367,0.04261679023517865,0.0014752249731958414,0.4058858038476974,100
VWA1,0.24157303370786515,109.6925946801194,0.0015941307542786706,0.2870003157438392,253.61568273529892,0.05270126218480576,0.0018523907321231145,0.37531427781319765,100
VWA5A,0.10393258426966293,47.236448270073154,0.00014341720980179246,0.2538904559602368,218.9975949611051,0.012753915472430384,0.001052103388686531,0.3216620308976881,49
VWF,0.19241573033707865,91.9931353761516,0.0008454621596422194,0.2628669895217754,239.92797261400182,0.05534517621044669,0.0015315858118023066,0.5052139778365291,100
Vcan,0.17134831460674158,76.05894072665583,0.0005649583590132587,0.24418771734799907,214.29988128286334,0.00031808035163594014,0.0019371896110480257,0.3877117062451862,77
Vtn,0.08146067415730338,35.87369936474997,0.006325163166295295,0.26777732190296594,210.1165463265263,0.000638127103857322,0.001331115735473713,0.21741044071751695,26
Vwa1,0.0800561797752809,32.03504100173474,0.0034766668246969767,0.25145622197874207,198.03920759779592,0.00022905252654777198,0.0009366118312700859,0.39009166523673416,46
Vwa5a,0.056179775280898875,24.82615534472147,0.007534095039428562,0.2464554799123441,193.6352780035662,6.291783295759731e-05,0.0011407742832517582,0.23655860206839735,23
Vwa5b2,0.1853932584269663,103.36843623598463,0.00025172297183944183,0.27225659725659157,248.68739994538174,0.0006890398676835837,0.0022170780137921254,0.6085956110033576,77
Vwa9,0.04915730337078651,22.371769943065654,0.00018558026096071885,0.2023203226767882,174.0381867914137,2.4496414364185807e-05,0.0009185126137882379,0.27789328720994483,25
Vwf,0.1446629213483146,70.5533931240178,0.004571026722925457,0.24424993565673458,215.1967185385323,0.0003103897184573938,0.0017623614921598424,0.4588070789779236,75
WIF1,0.0449438202247191,21.261697688323267,0.0005990785396275368,0.21755673655900706,182.917614998496,0.001320284706413411,0.0007723829935263133,0.2721878986913833,25
Wnt4,0.0351123595505618,16.613276270756952,0.00015144571395460312,0.2209769157073171,179.55497143812585,2.66661929234003e-05,0.0008015874653517875,0.30665451307831443,22
