protein_a,protein_b,spearman_rho,abs_rho,sign,p_value
PLOD1,ANGPTL3,0.5189590921042292,0.5189590921042292,1,0.027324881927500107
PLOD1,ANXA2,0.5548878983595683,0.5548878983595683,1,0.016839947511742063
PLOD1,ANXA4,0.5004027817247785,0.5004027817247785,1,0.034431059956674545
PLOD1,BMP6,0.5189590921042292,0.5189590921042292,1,0.027324881927500107
PLOD1,C17orf58,-0.6098367211363062,0.6098367211363062,-1,0.007205185247965627
PLOD1,C1QTNF7,0.6098367211363062,0.6098367211363062,1,0.007205185247965627
PLOD1,CCL16,0.5954876218154519,0.5954876218154519,1,0.009121800652724407
PLOD1,CD109,0.596694214876033,0.596694214876033,1,0.008946343391340502
PLOD1,CD209,0.5189590921042292,0.5189590921042292,1,0.027324881927500107
PLOD1,CLEC11A,0.5379748930585034,0.5379748930585034,1,0.02128297590010828
PLOD1,COL10A1,-0.5505276405632018,0.5505276405632018,-1,0.01790784115033121
PLOD1,COL11A1,0.7000426088283392,0.7000426088283392,1,0.0012180126468268116
PLOD1,COL11A2,0.6066115702479339,0.6066115702479339,1,0.00760465475457221
PLOD1,COL4A2,-0.5577555360771889,0.5577555360771889,-1,0.016165529848016048
PLOD1,COL9A2,0.6066115702479339,0.6066115702479339,1,0.00760465475457221
PLOD1,COL9A3,0.5141760589972778,0.5141760589972778,1,0.029036202618582602
PLOD1,CSPG4,0.596694214876033,0.596694214876033,1,0.008946343391340502
PLOD1,CTSA,-0.5189590921042292,0.5189590921042292,-1,0.027324881927500107
PLOD1,CTSB,-0.5095367631326544,0.5095367631326544,-1,0.030774410460390846
PLOD1,DSPP,0.5768595041322313,0.5768595041322313,1,0.012199858956382134
PLOD1,ELN,-0.5900826446280991,0.5900826446280991,-1,0.00994204068315587
PLOD1,F10,-0.5483540026812238,0.5483540026812238,-1,0.018459792525679992
PLOD1,F2,-0.7154997912112172,0.7154997912112172,-1,0.0008423866902553211
PLOD1,FBLN2,0.6462809917355371,0.6462809917355371,1,0.003756692838307032
PLOD1,FBN3,-0.5691809397272192,0.5691809397272192,-1,0.013687842513597987
PLOD1,FCN2,-0.5173553719008264,0.5173553719008264,-1,0.027889695229184993
PLOD1,FGA,-0.79003419120445,0.79003419120445,-1,9.592945392369095e-05
PLOD1,FGB,-0.7986371043573115,0.7986371043573115,-1,7.067756866097684e-05
PLOD1,FN1,-0.632314116735322,0.632314116735322,-1,0.004867337690656175
PLOD1,FNDC1,0.6409278996383906,0.6409278996383906,1,0.0041548212516317505
PLOD1,FSTL3,0.6098367211363062,0.6098367211363062,1,0.007205185247965627
PLOD1,HTRA1,-0.5631453875463529,0.5631453875463529,-1,0.01495591160700976
PLOD1,KNG1,-0.8015047420749319,0.8015047420749319,-1,6.3630318695646e-05
PLOD1,LAMA5,0.5979024641238758,0.5979024641238758,1,0.00877337585158117
PLOD1,LGALS3,0.5176086080305017,0.5176086080305017,1,0.02779991021494624
PLOD1,LRG1,-0.560044780469419,0.560044780469419,-1,0.015642645341227265
PLOD1,MATN2,0.6164949174928618,0.6164949174928618,1,0.006434078907622226
PLOD1,MMP1,0.6050536880293549,0.6050536880293549,1,0.007803917288264372
PLOD1,P4HA1,0.5834710743801653,0.5834710743801653,1,0.011024760750549483
PLOD1,P4HA2,0.5239669421487604,0.5239669421487604,1,0.02561825478888395
PLOD1,PAPLN,-0.525422145553805,0.525422145553805,-1,0.025138262283151917
PLOD1,PLG,-0.5376820720538452,0.5376820720538452,-1,0.021367270254387408
PLOD1,PLOD2,0.745820932519182,0.745820932519182,1,0.00038013766718796423
PLOD1,PLXNB2,0.7603378488560182,0.7603378488560182,1,0.00024969551679799977
PLOD1,PODN,-0.6098367211363063,0.6098367211363063,-1,0.007205185247965594
PLOD1,POSTN,-0.835916394686378,0.835916394686378,-1,1.557330489449706e-05
PLOD1,PPBP,0.745820932519182,0.745820932519182,1,0.00038013766718796423
PLOD1,PRG4,-0.8607598288936055,0.8607598288936055,-1,4.547302056470711e-06
PLOD1,PTN,0.7498415305381534,0.7498415305381534,1,0.0003393078935358829
PLOD1,PZP,-0.6911482839544804,0.6911482839544804,-1,0.0014910003524803703
PLOD1,REG1A,0.5189590921042292,0.5189590921042292,1,0.027324881927500107
PLOD1,REG3A,0.6409264363314905,0.6409264363314905,1,0.004154934610887693
PLOD1,S100A12,-0.6002706549224034,0.6002706549224034,-1,0.008442163835833457
PLOD1,S100A4,0.5834710743801653,0.5834710743801653,1,0.011024760750549483
PLOD1,S100A7,-0.5970588058172428,0.5970588058172428,-1,0.008893863753443584
PLOD1,S100B,0.8428273324583221,0.8428273324583221,1,1.1294490309748068e-05
PLOD1,SCUBE1,0.7297385404432967,0.7297385404432967,1,0.000587204150960671
PLOD1,SEMA3A,-0.7498415305381534,0.7498415305381534,-1,0.0003393078935358829
PLOD1,SERPINA1,-0.7699607271811063,0.7699607271811063,-1,0.00018595163332141239
PLOD1,SERPINA10,-0.9181438174865125,0.9181438174865125,-1,7.820843061136006e-08
PLOD1,SERPINA3,-0.7498872631577628,0.7498872631577628,-1,0.0003388656066713671
PLOD1,SERPINA4,-0.8541797049599891,0.8541797049599891,-1,6.437867350064961e-06
PLOD1,SERPINA5,0.7145398923230518,0.7145398923230518,1,0.0008624792843389395
PLOD1,SERPINA6,-0.9933884297520661,0.9933884297520661,-1,1.7981677687795135e-16
PLOD1,SERPINB3,0.6504925025453933,0.6504925025453933,1,0.003465898000043624
PLOD1,SERPINB9,0.7498415305381534,0.7498415305381534,1,0.0003393078935358829
PLOD1,SERPINC1,-0.7986371043573114,0.7986371043573114,-1,7.067756866097722e-05
PLOD1,SERPIND1,-0.8187105683806549,0.8187105683806549,-1,3.264635247776705e-05
PLOD1,SERPINE2,0.5867768595041323,0.5867768595041323,1,0.010472191943010883
PLOD1,SERPINF1,-0.8330487569687577,0.8330487569687577,-1,1.771829841428505e-05
PLOD1,SERPINF2,-0.7871665534868295,0.7871665534868295,-1,0.0001058873789515989
PLOD1,SFRP2,-0.6098367211363063,0.6098367211363063,-1,0.007205185247965594
PLOD1,SLIT3,0.8607598288936055,0.8607598288936055,1,4.547302056470711e-06
PLOD1,SMOC2,0.5338842975206611,0.5338842975206611,1,0.02248444946813072
PLOD1,SNED1,0.6814913642156407,0.6814913642156407,1,0.001842948553899696
PLOD1,SPON1,0.6396694214876033,0.6396694214876033,1,0.004253250499402209
PLOD1,SPP1,0.7297385404432967,0.7297385404432967,1,0.000587204150960671
PLOD1,SULF2,0.7498415305381534,0.7498415305381534,1,0.0003393078935358829
PLOD1,THBS4,0.5867768595041323,0.5867768595041323,1,0.010472191943010883
PLOD1,TIMP2,0.745820932519182,0.745820932519182,1,0.00038013766718796423
PLOD1,TIMP3,-0.7323662513830864,0.7323662513830864,-1,0.000548057966469394
PLOD1,TNFAIP6,-0.7498415305381534,0.7498415305381534,-1,0.0003393078935358829
PLOD1,TNXB,0.6175931460107793,0.6175931460107793,1,0.0063135727388109915
PLOD1,TSKU,0.5141760589972778,0.5141760589972778,1,0.029036202618582602
PLOD1,VTN,-0.7814312780515883,0.7814312780515883,-1,0.00012845085009413138
PLOD1,VWA1,0.527363122192689,0.527363122192689,1,0.02450899285998728
PLOD2,ABI3BP,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
PLOD2,ANGPTL3,0.791149082294638,0.791149082294638,1,9.227854481994555e-05
PLOD2,ANXA1,0.6086053259493425,0.6086053259493425,1,0.007355654578167341
PLOD2,ANXA2,0.6330192931794022,0.6330192931794022,1,0.0048055043539046655
PLOD2,ANXA3,-0.6324916324674376,0.6324916324674376,-1,0.0048517115495410506
PLOD2,ANXA4,0.6399947123879905,0.6399947123879905,1,0.0042276279833441755
PLOD2,ANXA5,0.5597773914892235,0.5597773914892235,1,0.015703018532726366
PLOD2,ANXA6,0.5737282299064003,0.5737282299064003,1,0.012790207955634122
PLOD2,ASPN,0.6522358094890944,0.6522358094890944,1,0.003351054300507139
PLOD2,BGN,0.6539455508051675,0.6539455508051675,1,0.003241470147822699
PLOD2,BMP6,0.791149082294638,0.791149082294638,1,9.227854481994555e-05
PLOD2,CCL16,0.7300677193233608,0.7300677193233608,1,0.0005821756254265924
PLOD2,CCL18,0.8353251559828572,0.8353251559828572,1,1.5996361573226797e-05
PLOD2,CCN1,-0.8876692910836107,0.8876692910836107,-1,8.911519117161944e-07
PLOD2,CD109,0.6292235899690134,0.6292235899690134,1,0.005146023023739587
PLOD2,CD209,0.791149082294638,0.791149082294638,1,9.227854481994555e-05
PLOD2,CILP,0.7136561483674114,0.7136561483674114,1,0.000881329633720445
PLOD2,CLEC3B,0.7015943543104973,0.7015943543104973,1,0.0011749400681079869
PLOD2,COL11A1,0.7397836888936052,0.7397836888936052,1,0.00044915326107965463
PLOD2,COL11A2,0.8222122948796373,0.8222122948796373,1,2.826002701689318e-05
PLOD2,COL12A1,0.6086053259493425,0.6086053259493425,1,0.007355654578167341
PLOD2,COL2A1,0.5438309658066964,0.5438309658066964,1,0.019651305840012526
PLOD2,COL4A1,-0.565511934543176,0.565511934543176,-1,0.014448041941872132
PLOD2,COL5A1,0.5737282299064003,0.5737282299064003,1,0.012790207955634122
PLOD2,COL5A2,0.570240520302106,0.570240520302106,1,0.013474333803366349
PLOD2,COL6A1,0.6190684547622253,0.6190684547622253,1,0.006154576023108565
PLOD2,COL6A3,0.6086053259493425,0.6086053259493425,1,0.007355654578167341
PLOD2,COL9A2,0.8101505008227233,0.8101505008227233,1,4.58797261662757e-05
PLOD2,COL9A3,0.7795145369667756,0.7795145369667756,1,0.00013684523088757847
PLOD2,CSPG4,0.6292235899690134,0.6292235899690134,1,0.005146023023739587
PLOD2,CST3,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
PLOD2,CTHRC1,0.7698949871069155,0.7698949871069155,1,0.0001863351515832709
PLOD2,CTSA,-0.791149082294638,0.791149082294638,-1,9.227854481994555e-05
PLOD2,CXCL12,0.6883707573832271,0.6883707573832271,1,0.0015859683427253935
PLOD2,DCN,0.5562896818849292,0.5562896818849292,1,0.0165075472489202
PLOD2,ECM2,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
PLOD2,EMILIN1,0.6399947123879905,0.6399947123879905,1,0.0042276279833441755
PLOD2,F12,-0.5243762099869224,0.5243762099869224,-1,0.02548254346051459
PLOD2,F13A1,-0.5329904814384566,0.5329904814384566,-1,0.022753912812288717
PLOD2,F2,-0.576416287983702,0.576416287983702,-1,0.012282072267264046
PLOD2,FBLN2,0.697573756291526,0.697573756291526,1,0.0012892418172831765
PLOD2,FCN2,-0.697573756291526,0.697573756291526,-1,0.0012892418172831765
PLOD2,FGA,-0.6330192931794022,0.6330192931794022,-1,0.0048055043539046655
PLOD2,FGB,-0.570240520302106,0.570240520302106,-1,0.013474333803366349
PLOD2,FNDC1,0.6603184333091259,0.6603184333091259,1,0.0028585660678484026
PLOD2,FSTL3,0.7358849919872921,0.7358849919872921,1,0.0004990807874855409
PLOD2,HAPLN1,0.8920313023420068,0.8920313023420068,1,6.584427834920149e-07
PLOD2,HTRA1,-0.5581488189862239,0.5581488189862239,-1,0.016074729487848705
PLOD2,IGFALS,-0.5293769866490434,0.5293769866490434,-1,0.02386916480277296
PLOD2,IGFBP3,0.8920313023420068,0.8920313023420068,1,6.584427834920149e-07
PLOD2,IGFBP7,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
PLOD2,ITIH3,-0.5221499970702169,0.5221499970702169,-1,0.026227562213027914
PLOD2,KNG1,-0.5632651010935177,0.5632651010935177,-1,0.014929885101896145
PLOD2,LAMA5,0.6190684547622253,0.6190684547622253,1,0.006154576023108565
PLOD2,LGALS1,0.5772159395106945,0.5772159395106945,1,0.012134062020285207
PLOD2,LGALS3,0.5458265530720464,0.5458265530720464,1,0.0191183622108666
PLOD2,LOX,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
PLOD2,LPA,-0.5539754298163074,0.5539754298163074,-1,0.017059146982171352
PLOD2,LRG1,-0.5799659137008292,0.5799659137008292,-1,0.01163589368526328
PLOD2,LTBP1,-0.619714356384375,0.619714356384375,-1,0.006085995778589019
PLOD2,LUM,0.5562896818849292,0.5562896818849292,1,0.0165075472489202
PLOD2,MASP2,-0.7624880476320279,0.7624880476320279,-1,0.0002340533488419093
PLOD2,MATN2,0.728119200066773,0.728119200066773,1,0.0006124736920758162
PLOD2,MFAP2,0.6868068518372856,0.6868068518372856,1,0.0016416091163328572
PLOD2,MFGE8,0.6486223146996811,0.6486223146996811,1,0.0035926649220888863
PLOD2,MXRA5,0.756808953331727,0.756808953331727,1,0.0002772752541410832
PLOD2,P3H1,0.7659239226140386,0.7659239226140386,1,0.00021077541936493507
PLOD2,P4HA1,0.7699445206330099,0.7699445206330099,1,0.00018604611804684675
PLOD2,P4HA2,0.5930382077982714,0.5930382077982714,1,0.00948649277565151
PLOD2,PCOLCE,0.8004290659156884,0.8004290659156884,1,6.620032448471211e-05
PLOD2,PLG,-0.6992857756609924,0.6992857756609924,-1,0.00123949161515871
PLOD2,POSTN,-0.6260438739708137,0.6260438739708137,-1,0.005446163635873882
PLOD2,PPBP,1.0,1.0,1,0.0
PLOD2,PRELP,0.6260438739708137,0.6260438739708137,1,0.005446163635873882
PLOD2,PRG4,-0.8789452685668184,0.8789452685668184,-1,1.575580881730919e-06
PLOD2,PRSS2,0.6211823939310708,0.6211823939310708,1,0.005932426648448734
PLOD2,PTN,0.9853300733496333,0.9853300733496333,1,1.0301039190004303e-13
PLOD2,REG1A,0.791149082294638,0.791149082294638,1,9.227854481994555e-05
PLOD2,REG3A,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
PLOD2,S100A1,0.7136561483674113,0.7136561483674113,1,0.0008813296337204467
PLOD2,S100A10,0.7246474497346568,0.7246474497346568,1,0.00066972768980102
PLOD2,S100A13,0.6603184333091259,0.6603184333091259,1,0.0028585660678484026
PLOD2,S100A4,0.8101505008227233,0.8101505008227233,1,4.58797261662757e-05
PLOD2,S100B,0.8789452685668184,0.8789452685668184,1,1.575580881730919e-06
PLOD2,SCUBE1,0.9853300733496333,0.9853300733496333,1,1.0301039190004303e-13
PLOD2,SDC2,0.5930382077982714,0.5930382077982714,1,0.00948649277565151
PLOD2,SEMA3A,-0.9853300733496333,0.9853300733496333,-1,1.0301039190004303e-13
PLOD2,SERPINA1,-0.5144371666333984,0.5144371666333984,-1,0.028940687896706348
PLOD2,SERPINA10,-0.7698949871069155,0.7698949871069155,-1,0.0001863351515832709
PLOD2,SERPINA3,-0.5144371666333984,0.5144371666333984,-1,0.028940687896706348
PLOD2,SERPINA4,-0.6630762938573342,0.6630762938573342,-1,0.0027048140939969286
PLOD2,SERPINA6,-0.7015943543104973,0.7015943543104973,-1,0.0011749400681079869
PLOD2,SERPINC1,-0.5737282299064003,0.5737282299064003,-1,0.012790207955634122
PLOD2,SERPIND1,-0.6678963892223444,0.6678963892223444,-1,0.002452437574534354
PLOD2,SERPINE2,0.8181916968606661,0.8181916968606661,1,3.3343218847397285e-05
PLOD2,SERPINF1,-0.6051176163450482,0.6051176163450482,-1,0.0077956584350527556
PLOD2,SERPINF2,-0.6678963892223444,0.6678963892223444,-1,0.002452437574534354
PLOD2,SERPING1,0.6086053259493426,0.6086053259493426,1,0.007355654578167329
PLOD2,SLIT3,0.8789452685668184,0.8789452685668184,1,1.575580881730919e-06
PLOD2,SMOC2,0.7015943543104973,0.7015943543104973,1,0.0011749400681079869
PLOD2,SNED1,0.6772616136919316,0.6772616136919316,1,0.0020173762941602677
PLOD2,SPARC,0.745820932519182,0.745820932519182,1,0.00038013766718796423
PLOD2,SPP1,0.9853300733496333,0.9853300733496333,1,1.0301039190004303e-13
PLOD2,SRPX,0.76994452063301,0.76994452063301,1,0.00018604611804684572
PLOD2,SRPX2,0.8135150996908767,0.8135150996908767,1,4.0217686981961055e-05
PLOD2,SULF2,0.9853300733496333,0.9853300733496333,1,1.0301039190004303e-13
PLOD2,TGFB1,0.7611709645901231,0.7611709645901231,1,0.00024353340578918596
PLOD2,TGFBI,0.615580745157931,0.615580745157931,1,0.006535804107436476
PLOD2,TGM2,0.6305548407526148,0.6305548407526148,1,0.005024428955449677
PLOD2,THBS2,0.7742569983653116,0.7742569983653116,1,0.00016229087751722725
PLOD2,THBS3,0.8745832573084222,0.8745832573084222,1,2.061696919446094e-06
PLOD2,THBS4,0.8181916968606661,0.8181916968606661,1,3.3343218847397285e-05
PLOD2,TIMP2,1.0,1.0,1,0.0
PLOD2,TNC,0.6919842521726404,0.6919842521726404,1,0.001463358448543768
PLOD2,TNFAIP6,-0.9853300733496333,0.9853300733496333,-1,1.0301039190004303e-13
PLOD2,TNXB,0.6868068518372856,0.6868068518372856,1,0.0016416091163328572
PLOD2,TSKU,0.7795145369667755,0.7795145369667755,1,0.000136845230887579
PLOD2,VCAN,0.5597773914892233,0.5597773914892233,1,0.015703018532726404
PLOD2,VIT,0.8745832573084222,0.8745832573084222,1,2.061696919446094e-06
PLOD2,VTN,-0.5109494570291042,0.5109494570291042,-1,0.030236808561858602
PLOD2,VWA1,0.5799659137008291,0.5799659137008291,1,0.011635893685263314
PLOD2,VWF,-0.728119200066773,0.728119200066773,-1,0.0006124736920758162
POSTN,AMBP,0.5597014925373134,0.5597014925373134,1,0.01572018920213592
POSTN,ANXA11,-0.5348258706467661,0.5348258706467661,-1,0.022203298850182525
POSTN,ANXA4,-0.7039800995024875,0.7039800995024875,-1,0.0011111918355078366
POSTN,ANXA6,-0.5472636815920398,0.5472636815920398,-1,0.018741663605696197
POSTN,C17orf58,0.5995437734798085,0.5995437734798085,1,0.008542734658520275
POSTN,C1QTNF7,-0.5995437734798085,0.5995437734798085,-1,0.008542734658520275
POSTN,COL11A1,-0.819125252542089,0.819125252542089,-1,3.2098379272674305e-05
POSTN,COL11A2,-0.7613578140282448,0.7613578140282448,-1,0.00024216912728746844
POSTN,COL4A5,-0.50746174742481,0.50746174742481,-1,0.03157743651339341
POSTN,CSTA,-0.5249002954462811,0.5249002954462811,-1,0.025309578413308005
POSTN,ELN,0.7355490745696602,0.7355490745696602,1,0.0005035919516665843
POSTN,F13A1,0.5605577015183738,0.5605577015183738,1,0.01552734902979068
POSTN,F2,0.5136167919528869,0.5136167919528869,1,0.02924160857390444
POSTN,FBLN2,-0.5118733325952606,0.5118733325952606,-1,0.029889180188547963
POSTN,FCN2,0.7126079728286961,0.7126079728286961,1,0.0009041314311222097
POSTN,FGA,0.9402985074626865,0.9402985074626865,1,6.722811339283829e-09
POSTN,FGB,0.9552238805970146,0.9552238805970146,1,7.057463356529829e-10
POSTN,FGL1,0.5597773914892233,0.5597773914892233,1,0.015703018532726404
POSTN,FGL2,0.670451993279755,0.670451993279755,1,0.002326705629114881
POSTN,FLG,-0.7126079728286961,0.7126079728286961,-1,0.0009041314311222097
POSTN,FLG2,-0.5318757146548696,0.5318757146548696,-1,0.02309352342648444
POSTN,FN1,0.9278606965174128,0.9278606965174128,1,2.936117103231778e-08
POSTN,FNDC1,-0.7867380926392717,0.7867380926392717,-1,0.00010744786677144728
POSTN,FRAS1,-0.50746174742481,0.50746174742481,-1,0.03157743651339341
POSTN,FREM2,-0.5004863282162216,0.5004863282162216,-1,0.034396164220531926
POSTN,HTRA1,0.7786413026635672,0.7786413026635672,1,0.00014082077574464793
POSTN,IGFALS,0.5090121657465695,0.5090121657465695,1,0.030975918879551687
POSTN,ITIH3,0.6121032372901785,0.6121032372901785,1,0.0069347370269599706
POSTN,KNG1,0.942786069651741,0.942786069651741,1,4.82088986674928e-09
POSTN,LAMA5,-0.7611940298507461,0.7611940298507461,-1,0.00024336464538187284
POSTN,LAMB2,-0.7114427860696517,0.7114427860696517,-1,0.0009300536959307558
POSTN,LAMC3,-0.5004863282162216,0.5004863282162216,-1,0.034396164220531926
POSTN,LRG1,0.6894215409478852,0.6894215409478852,1,0.0015494681267474626
POSTN,MFAP5,0.50746174742481,0.50746174742481,1,0.03157743651339341
POSTN,MMP1,-0.5953946816218167,0.5953946816218167,-1,0.009135429516445777
POSTN,MMP9,-0.6735631394202644,0.6735631394202644,-1,0.0021808600841937823
POSTN,OGN,-0.554726368159204,0.554726368159204,-1,0.01687858825067153
POSTN,PLG,0.7164179104477612,0.7164179104477612,1,0.0008235354604230142
POSTN,PLXNB2,-0.746675073722233,0.746675073722233,-1,0.0003711351930572704
POSTN,PODN,0.5995437734798085,0.5995437734798085,1,0.008542734658520275
POSTN,PPBP,-0.6260438739708137,0.6260438739708137,-1,0.005446163635873882
POSTN,PRG4,0.7077857469658667,0.7077857469658667,1,0.0010154695141759646
POSTN,PRSS2,-0.7011374219582143,0.7011374219582143,-1,0.0011874897165225185
POSTN,PTN,-0.6051176163450482,0.6051176163450482,-1,0.0077956584350527556
POSTN,PZP,0.5290092118939487,0.5290092118939487,1,0.023985025658975836
POSTN,REG3A,-0.5642764926868785,0.5642764926868785,-1,0.014711433857647201
POSTN,S100A12,0.5995437734798085,0.5995437734798085,1,0.008542734658520275
POSTN,S100A7,0.6853349372438156,0.6853349372438156,1,0.0016954439204195494
POSTN,S100A8,0.5889077461928665,0.5889077461928665,1,0.010127934122084353
POSTN,S100A9,0.7910447761194029,0.7910447761194029,1,9.261503791216464e-05
POSTN,S100B,-0.7077857469658667,0.7077857469658667,-1,0.0010154695141759646
POSTN,SCUBE1,-0.6051176163450482,0.6051176163450482,-1,0.0077956584350527556
POSTN,SEMA3A,0.6051176163450482,0.6051176163450482,1,0.0077956584350527556
POSTN,SERPINA10,0.7668975236355434,0.7668975236355434,1,0.00020454637903521004
POSTN,SERPINA5,-0.9136446215552347,0.9136446215552347,-1,1.1826632788177931e-07
POSTN,SERPINA6,0.8273134815335164,0.8273134815335164,1,2.2774442269305816e-05
POSTN,SERPINB12,-0.6408961049449166,0.6408961049449166,-1,0.004157284887460219
POSTN,SERPINB3,-0.5642764926868785,0.5642764926868785,-1,0.014711433857647201
POSTN,SERPINB9,-0.7132366140781694,0.7132366140781694,-1,0.0008903978529746135
POSTN,SERPINC1,0.7388059701492535,0.7388059701492535,1,0.00046126202142723704
POSTN,SERPIND1,0.708955223880597,0.708955223880597,1,0.000987472436310991
POSTN,SERPINF1,0.644278606965174,0.644278606965174,1,0.0039017900615931946
POSTN,SERPINF2,0.5323383084577114,0.5323383084577114,1,0.0229521173237243
POSTN,SFRP2,0.5995437734798085,0.5995437734798085,1,0.008542734658520275
POSTN,SLIT3,-0.7077857469658667,0.7077857469658667,-1,0.0010154695141759646
POSTN,SNED1,-0.615580745157931,0.615580745157931,-1,0.006535804107436476
POSTN,SPP1,-0.6051176163450482,0.6051176163450482,-1,0.0077956584350527556
POSTN,SULF2,-0.6051176163450482,0.6051176163450482,-1,0.0077956584350527556
POSTN,TIMP2,-0.6260438739708137,0.6260438739708137,-1,0.005446163635873882
POSTN,TIMP3,0.9187991751324152,0.9187991751324152,1,7.349219975756358e-08
POSTN,TINAGL1,-0.6855282179429674,0.6855282179429674,-1,0.0016882925213429726
POSTN,TNFAIP6,0.6051176163450482,0.6051176163450482,1,0.0077956584350527556
