Gene_Symbol,N_Measurements,N_Studies,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Std_Zscore_Delta,Direction_Consistency,Dominant_Direction,Cumulative_Effect,Combined_P_Value,Is_Weak_Signal
Hspa5,4,1,0.17138905423694464,0.17138905423694464,0.1885266646151101,0.75,increase,0.6855562169477786,0.5570440734610019,False
Cp,4,1,0.1568294051992908,0.1568294051992908,0.08387976914291478,1.0,increase,0.6273176207971632,0.577160264726357,False
Rab35,4,1,-0.16047460521572177,0.16047460521572177,0.07656803951112255,1.0,decrease,-0.6418984208628871,0.5746197413722514,False
Bag6,4,1,0.0044780141229068034,0.0044780141229068034,0.09507978656658868,0.75,increase,0.017912056491627214,0.6923094140884123,False
Lgi1,3,2,0.007096767801054764,0.007096767801054764,0.11693441844427863,0.6666666666666666,decrease,0.02129030340316429,0.6562747772388193,False
Rbmx,3,1,0.007144697528488129,0.007144697528488129,0.1067628756452835,0.6666666666666666,increase,0.021434092585464387,0.6476205588497155,False
Pfn1,4,1,-0.03108680612118675,0.03108680612118675,0.2294764031394067,0.75,decrease,-0.124347224484747,0.6609015971149714,False
Ces1c,4,1,0.1731362991918946,0.1731362991918946,0.17672968415735568,0.75,increase,0.6925451967675784,0.5572107273264988,False
Itgb1,4,1,-0.1603966493446499,0.1603966493446499,0.11141709414889364,1.0,decrease,-0.6415865973785996,0.5727255594732718,False
Car2,4,1,-0.09024188257118157,0.09024188257118157,0.08520125188410842,0.75,decrease,-0.3609675302847263,0.6291925768652997,False
Ist1,4,1,-0.022836687680867798,0.022836687680867798,0.05213680470035039,0.5,decrease,-0.09134675072347119,0.6808738744686915,False
Glg1,4,1,-0.1649073872603137,0.1649073872603137,0.14314810386194596,1.0,decrease,-0.6596295490412548,0.5667420290337611,False
Nenf,4,1,0.060090179704844704,0.060090179704844704,0.08228934016158934,0.75,increase,0.24036071881937882,0.6522053131196852,False
Pgk1,4,1,0.0099705944321026,0.0099705944321026,0.15515309112352896,0.75,decrease,0.0398823777284104,0.6983471261394343,False
Tbc1d15,3,1,-0.07195823782992947,0.07195823782992947,0.16367117199332185,0.6666666666666666,decrease,-0.2158747134897884,0.6006576442868095,False
Hsp90ab1,4,1,-0.1619979678701156,0.1619979678701156,0.1300182295151092,1.0,decrease,-0.6479918714804624,0.5700949717370245,False
Pon2,3,1,-0.07961975271916313,0.07961975271916313,0.08034856726376861,0.6666666666666666,decrease,-0.2388592581574894,0.600699478939112,False
Pon1,3,1,0.014787324684155936,0.014787324684155936,0.06334281302182343,0.6666666666666666,decrease,0.044361974052467806,0.663672796108987,False
Hnrnpm,4,1,-0.10976388209466809,0.10976388209466809,0.09069772315325135,0.75,decrease,-0.43905552837867234,0.6138373198977575,False
Hsph1,4,1,-0.25796151537909934,0.25796151537909934,0.1722602340647562,1.0,decrease,-1.0318460615163974,0.4891993100726544,False
Azgp1,4,1,0.10161797985405473,0.10161797985405473,0.02355675230323182,1.0,increase,0.4064719194162189,0.622394833898607,False
Gc,4,1,0.1364379744770201,0.1364379744770201,0.23975801388175322,0.5,decrease,0.5457518979080804,0.7728537652934411,False
Car4,3,1,0.10265380175612777,0.10265380175612777,0.3833365059639502,0.6666666666666666,increase,0.30796140526838334,0.5488899434681276,False
Smoc2,4,2,0.8698545566693375,0.8698545566693375,1.1628393724150494,0.75,increase,3.47941822667735,0.02713946848342741,False
Amy1,3,1,0.9653435213889985,0.9653435213889985,0.21899081452267352,1.0,increase,2.8960305641669954,0.09326772834069723,False
Cyb5d2,2,1,-0.3046884096985659,0.3046884096985659,0.17313382347031606,1.0,decrease,-0.6093768193971318,0.4184648790953065,False
Igfbp5,5,2,0.18557086252393934,0.18557086252393934,0.1922727656224679,0.8,increase,0.9278543126196966,0.5656496535394007,False
Actg1,2,1,0.17838986654018077,0.17838986654018077,0.4294239372107017,0.5,decrease,0.35677973308036154,0.6514387186488073,False
Pla2g7,3,1,0.4151469795374391,0.4151469795374391,0.15885696722272374,1.0,increase,1.2454409386123173,0.3650609717380258,False
Cpe,3,1,-0.08816908806102174,0.08816908806102174,0.13234864958673767,0.6666666666666666,decrease,-0.2645072641830652,0.5920417900606145,False
Gpx7,3,1,-0.042931573186577365,0.042931573186577365,0.12188335407778701,0.6666666666666666,decrease,-0.1287947195597321,0.6231356264559262,False
Mstn,2,1,0.06239993507206115,0.06239993507206115,0.03153189426325545,1.0,increase,0.1247998701441223,0.561509452189177,False
Galnt2,2,1,0.02459672248173095,0.02459672248173095,0.02770860437734925,0.5,decrease,0.0491934449634619,0.6099454282403989,False
C1qa,3,2,-0.045138229914773544,0.045138229914773544,0.2572621100244322,0.6666666666666666,increase,-0.13541468974432064,0.6674448664634353,False
Mup11,2,1,-0.38859775763998017,0.38859775763998017,0.013004029397575084,1.0,decrease,-0.7771955152799603,0.3778926736518738,False
Fgf13,4,4,-0.02260432288155147,0.02260432288155147,0.10566186447158372,0.5,decrease,-0.09041729152620588,0.678632632335713,False
Ncan,2,1,0.0026623138098919013,0.0026623138098919013,0.0192261089629278,0.5,decrease,0.005324627619783803,0.5979637161249454,False
Slit2,2,1,-0.1419997368958876,0.1419997368958876,0.0816247566357082,1.0,decrease,-0.2839994737917752,0.515175418584648,False
Nell2,2,1,-0.05727923704948705,0.05727923704948705,0.006477074741519748,1.0,decrease,-0.1145584740989741,0.5645993254709073,False
Sema6d,2,1,-0.029013315567062797,0.029013315567062797,0.0183533449308972,1.0,decrease,-0.058026631134125595,0.5803758321402032,False
Ogfod1,2,1,-0.029694171703550598,0.029694171703550598,0.0394336250944818,0.5,decrease,-0.059388343407101196,0.5797280362504664,False
Lgals12,2,1,-0.11874254230235955,0.11874254230235955,0.01648455729515795,1.0,decrease,-0.2374850846047191,0.5297719105959344,False
Vwa5b2,2,1,-0.0815980907636556,0.0815980907636556,0.043438919599217696,1.0,decrease,-0.1631961815273112,0.5504833250224366,False
Slit1,2,1,-0.13763596956199153,0.13763596956199153,0.009304229990503551,1.0,decrease,-0.27527193912398307,0.5190612248802917,False
Nrg3,2,1,-0.08215260988230086,0.08215260988230086,0.05640904318712046,1.0,decrease,-0.16430521976460172,0.5498885862550253,False
Dspp,4,3,-0.0826863000449821,0.0826863000449821,0.05725637940533148,1.0,decrease,-0.3307452001799284,0.636129476440897,False
Chadl,2,1,-0.11533518823638281,0.11533518823638281,0.07623143659555691,1.0,decrease,-0.23067037647276561,0.5305173913896091,False
Pik3ip1,2,1,-0.005225266332723001,0.005225266332723001,0.0272425900703303,0.5,decrease,-0.010450532665446002,0.5935174656651806,False
Ntng1,2,1,-0.0333968150596053,0.0333968150596053,0.0183742736322072,1.0,decrease,-0.0667936301192106,0.5779269881663549,False
Gpc5,2,1,-0.08179396716919879,0.08179396716919879,0.008374582064476797,1.0,decrease,-0.16358793433839758,0.5507673996683062,False
Sema4d,2,1,-0.0471995821391065,0.0471995821391065,0.0289956255850518,1.0,decrease,-0.094399164278213,0.5700868409002617,False
Cx3cl1,2,1,0.0072324114050986,0.0072324114050986,0.0276801551586447,0.5,decrease,0.0144648228101972,0.6003991577928142,False
Edil3,2,1,0.058942434229655505,0.058942434229655505,0.021994780125746502,1.0,increase,0.11788486845931101,0.5635670972276503,False
Serpini1,2,1,-0.0513300590613578,0.0513300590613578,0.029810342666814097,1.0,decrease,-0.1026601181227156,0.5677578026491945,False
Sdc4,2,1,-0.02303531001699535,0.02303531001699535,0.009421740919227348,1.0,decrease,-0.0460706200339907,0.5837646964796188,False
Clec2l,2,1,-0.1570392194763949,0.1570392194763949,0.08961200848135409,1.0,decrease,-0.3140784389527898,0.5063243110475995,False
Bdnf,2,1,-0.10731777056428746,0.10731777056428746,0.019573235169781857,1.0,decrease,-0.2146355411285749,0.5362381398366143,False
Igf2,3,2,-0.06561966040390814,0.06561966040390814,0.04650619056710692,1.0,decrease,-0.1968589812117244,0.611268890938508,False
Timp2,2,1,-0.052504176311031645,0.052504176311031645,0.003448237019104749,1.0,decrease,-0.10500835262206329,0.5672901700357904,False
Sdc2,2,1,-0.0694464030634746,0.0694464030634746,0.024939493840422503,1.0,decrease,-0.1388928061269492,0.5576197846374309,False
Megf8,2,1,-0.02339243102386365,0.02339243102386365,0.011929598674853648,1.0,decrease,-0.0467848620477273,0.5835538954162148,False
Fgf12,2,1,-0.1832729468419853,0.1832729468419853,0.036608855142741106,1.0,decrease,-0.3665458936839706,0.4927860853994911,False
S100a5,2,1,0.19065449428478123,0.19065449428478123,0.21160221714163305,0.5,decrease,0.38130898856956247,0.68761889392963,False
Ptn,2,1,-0.10832824796272161,0.10832824796272161,0.024862402388249,1.0,decrease,-0.21665649592544323,0.5356137968766124,False
Plxna2,2,1,-0.07521656207364995,0.07521656207364995,0.028429213979267245,1.0,decrease,-0.1504331241472999,0.5543231228374319,False
Pappa,2,1,-0.06907771471412245,0.06907771471412245,0.012761473417272351,1.0,decrease,-0.1381554294282449,0.5579278076222162,False
Plxnd1,4,3,-0.10369477808367118,0.10369477808367118,0.07541269572848737,1.0,decrease,-0.41477911233468473,0.6192655310796416,False
Agt,3,2,0.05938670335507806,0.05938670335507806,0.12136697957857862,0.6666666666666666,decrease,0.1781601100652342,0.6890514434980436,False
BC048546,2,1,-0.03378918158000345,0.03378918158000345,0.01280934412745065,1.0,decrease,-0.0675783631600069,0.577745767781004,False
Acan,2,1,0.1179114095380627,0.1179114095380627,0.06367688445639161,1.0,increase,0.2358228190761254,0.5294314303336467,False
Bcan,2,1,-0.06733732997069095,0.06733732997069095,0.014061457071643548,1.0,decrease,-0.1346746599413819,0.5589015034153838,False
Sema4a,2,1,-0.06967083024728704,0.06967083024728704,0.0014896749586714511,1.0,decrease,-0.13934166049457408,0.5576283225871681,False
Sema4b,3,2,-0.0251513861525811,0.0251513861525811,0.02743842936436506,0.6666666666666666,decrease,-0.0754541584577433,0.6385793991263136,False
Spock1,2,1,-0.07065043524405,0.07065043524405,0.030098013409411598,1.0,decrease,-0.1413008704881,0.5568787923589629,False
Sdc3,2,1,-0.07334197468780285,0.07334197468780285,0.004535543192991751,1.0,decrease,-0.1466839493756057,0.5555529136604882,False
Elfn2,2,1,-0.07313554716655996,0.07313554716655996,0.00369556975737545,1.0,decrease,-0.1462710943331199,0.5556709360574642,False
Brinp2,2,1,-0.0777220646417144,0.0777220646417144,0.003408318208302702,1.0,decrease,-0.1554441292834288,0.5530814200250171,False
Megf10,2,1,0.0624161876426598,0.0624161876426598,0.031111167221873803,1.0,increase,0.1248323752853196,0.561506055067533,False
Cspg5,3,1,-0.019193215996580668,0.019193215996580668,0.0260490504234947,0.6666666666666666,decrease,-0.05757964798974201,0.6425112321312298,False
Adam11,2,1,-0.022901150662410198,0.022901150662410198,0.007480550405764499,1.0,decrease,-0.045802301324820396,0.58384667560109,False
Plxna4,2,1,-0.0663087849315957,0.0663087849315957,0.013347823755340396,1.0,decrease,-0.1326175698631914,0.5594855335813966,False
Hapln4,2,1,0.0384156464937702,0.0384156464937702,0.006728072885948799,1.0,increase,0.0768312929875404,0.5751838125960159,False
P4htm,2,1,-0.07045310526538075,0.07045310526538075,0.04802327769908875,1.0,decrease,-0.1409062105307615,0.5566849762793333,False
Megf9,2,1,-0.09624042611367975,0.09624042611367975,0.03187039923322604,1.0,decrease,-0.1924808522273595,0.5423845842435931,False
Cbln4,2,1,0.15587224531348293,0.15587224531348293,0.017294834250350846,1.0,increase,0.31174449062696585,0.5086256933093765,False
Tnr,2,1,-0.0837285264397449,0.0837285264397449,0.004569197237465496,1.0,decrease,-0.1674570528794898,0.5496841435968753,False
Elfn1,2,1,-0.05045367474306965,0.05045367474306965,0.003691921219127651,1.0,decrease,-0.1009073494861393,0.5684415066166718,False
Lgi3,2,1,0.09379454534972585,0.09379454534972585,0.007708331989289052,1.0,increase,0.1875890906994517,0.5439775905745814,False
Lgi2,2,1,-0.06563269215075125,0.06563269215075125,0.08381550480904675,0.5,decrease,-0.1312653843015025,0.5583736877004244,False
C1qtnf4,2,1,-0.08664673610237815,0.08664673610237815,0.030264180367186852,1.0,decrease,-0.1732934722047563,0.547838950004796,False
Gpc6,2,1,-0.03337244000185725,0.03337244000185725,0.03360003325116815,0.5,decrease,-0.0667448800037145,0.5777668282009891,False
Egln1,4,3,-0.09491260247231065,0.09491260247231065,0.13681038266704695,0.75,decrease,-0.3796504098892426,0.6221775935119509,False
Plxdc1,2,1,-0.055375662471803554,0.055375662471803554,0.03234167406498756,1.0,decrease,-0.11075132494360711,0.5654501961549597,False
Col25a1,2,1,-0.028022938274496798,0.028022938274496798,0.049798548124161596,0.5,decrease,-0.056045876548993595,0.5804576692221357,False
Creld2,3,2,-0.06926867178344306,0.06926867178344306,0.026475153828986346,1.0,decrease,-0.2078060153503292,0.6091923105567576,False
Serpinb9b,2,1,0.08335670605724775,0.08335670605724775,0.015237252046595345,1.0,increase,0.1667134121144955,0.5498485260876886,False
Spock2,2,1,-0.07361146355637875,0.07361146355637875,0.009196574241183253,1.0,decrease,-0.1472229271127575,0.55538685450583,False
Hapln2,2,1,0.3973284483517803,0.3973284483517803,0.06977121448982629,1.0,increase,0.7946568967035605,0.37230519901264475,False
C1ql3,2,1,-0.11258789032870606,0.11258789032870606,0.044327821630339354,1.0,decrease,-0.22517578065741212,0.5329048094607323,False
Try4,2,1,-0.0195758053842876,0.0195758053842876,0.0162565151187483,1.0,decrease,-0.0391516107685752,0.5856528986925468,False
Plxnc1,2,1,-0.04112602717818975,0.04112602717818975,0.0019098809863848515,1.0,decrease,-0.0822520543563795,0.5736752161492868,False
Mmp17,2,1,-0.0562843479906579,0.0562843479906579,0.0215935476114201,1.0,decrease,-0.1125686959813158,0.5650660605172009,False
Adam22,2,1,-0.0641333973719202,0.0641333973719202,0.008001236206923099,1.0,decrease,-0.1282667947438404,0.5607362304035628,False
Adam23,2,1,-0.036513036156590246,0.036513036156590246,0.019243118981828847,1.0,decrease,-0.07302607231318049,0.5761771905641142,False
Sema4f,2,1,-0.061663645456298544,0.061663645456298544,0.00949492118013005,1.0,decrease,-0.12332729091259709,0.5621214647196391,False
Sema3b,2,2,-0.09664547267262641,0.09664547267262641,0.1046149365931536,0.5,decrease,-0.19329094534525282,0.5400092634293072,False
Fgl2,2,2,-0.34539704519844355,0.34539704519844355,0.19538185478959352,1.0,decrease,-0.6907940903968871,0.3944446098926066,False
Adamtsl4,2,2,-0.1127822879683673,0.1127822879683673,0.053356891450057495,1.0,decrease,-0.2255645759367346,0.5326045574686518,False
ELN,6,3,0.8678431513062174,0.8678431513062174,0.989613853587451,0.5,decrease,5.207058907837304,0.9632854531594994,False
LOXL1,2,2,0.6937783601977471,0.6937783601977471,0.3646363641049458,1.0,increase,1.3875567203954942,0.21095272287900615,False
COL6A6,5,4,-0.013314555227181012,0.013314555227181012,0.3377855185974729,0.6,increase,-0.06657277613590507,0.7080138972286899,False
S100A7,3,3,0.41961148294373474,0.41961148294373474,0.4924722163300655,1.0,increase,1.2588344488312042,0.31597306576060025,False
THSD4,3,2,-0.0372592380748602,0.0372592380748602,0.11039341436480932,0.6666666666666666,increase,-0.1117777142245806,0.6758756127573047,False
PLXNB2,2,2,0.0024972342011515547,0.0024972342011515547,0.27532842784300315,0.5,decrease,0.004994468402303109,0.581357564537073,False
SERPINB8,3,2,-0.4006495341540937,0.4006495341540937,0.11403691634306079,1.0,decrease,-1.2019486024622812,0.37735125996990254,False
MASP2,3,2,-0.2057166780716693,0.2057166780716693,0.23211667407263423,0.6666666666666666,decrease,-0.6171500342150079,0.5016899169070967,False
S100A16,4,3,-0.15188232525836948,0.15188232525836948,0.117244133400455,1.0,decrease,-0.6075293010334779,0.5790820505638459,False
ELANE,3,2,-0.3217808204440935,0.3217808204440935,0.12146676332402451,1.0,decrease,-0.9653424613322805,0.43052303552501137,False
CSTA,3,2,-0.12579785570194255,0.12579785570194255,0.17739873873678128,0.6666666666666666,decrease,-0.3773935671058276,0.5625443631012512,False
COL5A3,4,3,-0.24958960601223457,0.24958960601223457,0.15779429955914223,1.0,decrease,-0.9983584240489383,0.49723422995790534,False
ANXA3,2,2,-0.4224324093343525,0.4224324093343525,0.0644274407327613,1.0,decrease,-0.844864818668705,0.35893993624528975,False
TGM3,4,3,-0.6682555768113927,0.6682555768113927,0.5657415762473045,1.0,decrease,-2.6730223072455708,0.1500623226494665,False
GDF15,5,2,-0.2718203172343402,0.2718203172343402,0.3011338459727866,0.8,decrease,-1.3591015861717008,0.4720378289217655,False
LGALS8,3,2,-0.14703107142145014,0.14703107142145014,0.36041601307577825,0.6666666666666666,decrease,-0.44109321426435044,0.5225597882775297,False
HCFC1,2,2,-0.5764668059041833,0.5764668059041833,0.04025004066235166,1.0,decrease,-1.1529336118083666,0.2808259848143501,False
SERPINB12,3,2,-0.04525429625045479,0.04525429625045479,0.4090596517562404,0.6666666666666666,increase,-0.13576288875136436,0.6425586511900074,False
EMILIN2,4,3,-0.5549444325649479,0.5549444325649479,0.12756634990849827,1.0,decrease,-2.2197777302597914,0.2674274308685299,False
FLG,4,3,-0.3194596470029014,0.3194596470029014,0.40457377030201447,0.75,decrease,-1.2778385880116057,0.4025148395245309,False
COL21A1,4,3,-0.5664816898463472,0.5664816898463472,0.4661226238078379,0.75,decrease,-2.2659267593853887,0.22114303664745003,False
PAPLN,7,2,-0.04656262493122482,0.04656262493122482,0.43354208929492455,0.5714285714285714,increase,-0.32593837451857377,0.7617167279599377,False
MFAP5,3,2,-0.49310269876150215,0.49310269876150215,0.25457096823286574,1.0,decrease,-1.4793080962845064,0.30734030172811394,False
COL4A6,5,2,0.1801396184523861,0.1801396184523861,0.44572223247294623,0.6,increase,0.9006980922619305,0.5187070889349713,False
FGL2,3,2,-0.2131744039929416,0.2131744039929416,0.34473294490199924,0.6666666666666666,increase,-0.6395232119788248,0.7539348945785066,False
LAMA3,3,2,-0.30427703125248445,0.30427703125248445,0.2513028508496644,0.6666666666666666,decrease,-0.9128310937574534,0.4310850024056202,False
FGF2,2,1,0.0018616693674311999,0.0018616693674311999,0.0228120401774718,0.5,decrease,0.0037233387348623997,0.5974880178641837,False
KCP,2,1,-0.007937104838713335,0.007937104838713335,0.2568202099130221,0.5,decrease,-0.01587420967742667,0.5777414703156702,False
MUC1,2,1,0.08806431925887169,0.08806431925887169,0.25500067397237597,0.5,decrease,0.17612863851774338,0.6301108282425214,False
CLEC18B,2,1,-0.15818715066735617,0.15818715066735617,0.017507780974046247,1.0,decrease,-0.31637430133471234,0.5073045904928626,False
SERPINI2,2,1,0.15611754060839866,0.15611754060839866,0.06115162624159605,1.0,increase,0.3122350812167973,0.5077570256799198,False
CLEC5A,2,1,0.22056644923281052,0.22056644923281052,0.24843806424097653,0.5,decrease,0.44113289846562104,0.6988059912471871,False
LAMB4,2,1,-0.09978580871234846,0.09978580871234846,0.19821357544675886,0.5,decrease,-0.19957161742469692,0.5321420602910765,False
NPNT,4,1,0.05159754041017438,0.05159754041017438,0.3668707771437191,0.5,decrease,0.2063901616406975,0.6966027611731893,False
MMP13,2,1,-0.13636505964980156,0.13636505964980156,0.32847166096191316,0.5,decrease,-0.2727301192996031,0.4971093610793621,False
COL4A5,4,1,0.27394385251958375,0.27394385251958375,0.5433813209167759,0.75,increase,1.095775410078335,0.40211454242790473,False
COL4A3,4,1,-0.3144795458809863,0.3144795458809863,0.2526200796549819,1.0,decrease,-1.2579181835239452,0.4338869607913749,False
NTN3,2,1,0.364636027519893,0.364636027519893,0.3783310875305501,0.5,decrease,0.729272055039786,0.7490445596634456,False
GPC4,2,1,-0.06158339248611884,0.06158339248611884,0.10550408424994984,0.5,decrease,-0.12316678497223768,0.559758248819309,False
CXCL14,2,1,0.16368400110841705,0.16368400110841705,0.07715797275710885,1.0,increase,0.3273680022168341,0.5029788677664054,False
EGF,2,1,-0.0391934925184381,0.0391934925184381,0.027063620479501303,1.0,decrease,-0.0783869850368762,0.5745975926778948,False
LGALS2,2,1,0.14063018777017686,0.14063018777017686,0.42487371244517724,0.5,decrease,0.2812603755403537,0.6328059376753427,False
MMP12,2,1,0.0756803445838968,0.0756803445838968,0.085407599967983,0.5,decrease,0.1513606891677936,0.6361825790151188,False
SDC1,2,1,-0.10801780693797208,0.10801780693797208,0.4071523875936692,0.5,decrease,-0.21603561387594417,0.5009706569295507,False
TGM1,2,1,0.024853322532024658,0.024853322532024658,0.18220182588761605,0.5,decrease,0.049706645064049315,0.6029407552942405,False
COL8A2,2,1,-0.1598585305323249,0.1598585305323249,0.0155672053527222,1.0,decrease,-0.3197170610646498,0.5063654045739034,False
LAMA1,2,1,-0.1181522057790669,0.1181522057790669,0.12238253339679289,0.5,decrease,-0.2363044115581338,0.5269523366626008,False
COL4A4,2,1,-0.1438536940642979,0.1438536940642979,0.1101776838820631,1.0,decrease,-0.2877073881285958,0.5129568602238848,False
MFAP1,2,1,-0.2538577131467926,0.2538577131467926,0.028158660897676893,1.0,decrease,-0.5077154262935852,0.45276390960558266,False
INHBC,2,1,0.4773647345473106,0.4773647345473106,0.24130523319922897,1.0,increase,0.9547294690946212,0.3210833415002895,False
INHBE,2,1,-0.3258008060327195,0.3258008060327195,0.2385582867041542,1.0,decrease,-0.651601612065439,0.4016720686630716,False
COL10A1,2,1,0.43007233462145184,0.43007233462145184,0.04640934862905455,1.0,increase,0.8601446692429037,0.3552174093908854,False
FGL1,2,1,-0.0791347584661549,0.0791347584661549,0.0749057991178372,1.0,decrease,-0.1582695169323098,0.5510661964826087,False
ADAM15,2,1,-0.17046702418052917,0.17046702418052917,0.22113267764334504,0.5,decrease,-0.34093404836105834,0.49014148434873084,False
EBI3,2,1,0.35667127164328377,0.35667127164328377,0.5939438472712415,0.5,decrease,0.7133425432865675,0.7033271786198286,False
FCN2,2,1,-0.0754987072813715,0.0754987072813715,0.270086062250114,0.5,decrease,-0.150997414562743,0.5386049015926588,False
FLG2,2,1,-0.0078010106324163005,0.0078010106324163005,0.0271603276443587,0.5,decrease,-0.015602021264832601,0.5920907632563127,False
FREM1,2,1,-0.48773827992013535,0.48773827992013535,0.29170230242488443,1.0,decrease,-0.9754765598402707,0.3115098089808332,False
FREM2,2,1,0.26849254297191794,0.26849254297191794,0.37637093054840276,0.5,decrease,0.5369850859438359,0.7051077207643361,False
ADAMTSL5,2,1,0.15951023835203218,0.15951023835203218,0.3979992552074687,0.5,decrease,0.31902047670406436,0.6473159784540637,False
S100A7A,2,1,0.30812756427078014,0.30812756427078014,0.09065703677228186,1.0,increase,0.6162551285415603,0.4207592485855973,False
FRAS1,2,1,-0.23411852001586553,0.23411852001586553,0.35074117709447694,0.5,decrease,-0.46823704003173106,0.4395283450839842,False
HRNR,3,2,-0.2587873722891926,0.2587873722891926,0.2721978389245638,1.0,decrease,-0.7763621168675777,0.45940756157269746,False
COL22A1,2,1,0.2665164442222181,0.2665164442222181,0.058596254902094594,1.0,increase,0.5330328884444362,0.44507559456462276,False
ANGPTL6,2,1,0.14428050186534644,0.14428050186534644,0.11017802815122366,1.0,increase,0.2885610037306929,0.5127141182319214,False
ADAM19,2,1,0.1661997470001283,0.1661997470001283,0.0664261392374247,1.0,increase,0.3323994940002566,0.5018706243961859,False
NTN4,2,1,0.06495360015152585,0.06495360015152585,0.044529803074024446,1.0,increase,0.1299072003030517,0.5598554122358613,False
SEMA3G,2,1,-0.9979413600562048,0.9979413600562048,1.0477910027600732,0.5,decrease,-1.9958827201124096,0.05880185997035715,False
TINAG,2,1,-0.19243567714122684,0.19243567714122684,0.0038149712738417413,1.0,decrease,-0.38487135428245367,0.48784053037229513,False
ADAMTS5,2,1,0.22391331581593127,0.22391331581593127,0.049640437225015155,1.0,increase,0.44782663163186254,0.46941456339651544,False
PRG3,2,1,0.24254037680676965,0.24254037680676965,0.294710949329718,0.5,decrease,0.4850807536135393,0.7041665167712414,False
LAMC3,2,1,0.003977826653282848,0.003977826653282848,0.08520860622222835,0.5,decrease,0.007955653306565696,0.5971706194492876,False
