Protein_A,Protein_B,Raw_Correlation,Latent_Similarity,Difference
Ccl21c,PDGFC,0.09244220800095346,0.71522456,0.6227823560745165
CCL18,PLOD2,0.14549865634737427,0.76827866,0.6227800020426709
S100G,SERPINB6B,0.13851762910009163,0.76101804,0.6225004086959289
NID2;NID-2,SERPINB6B,0.13851762910009163,0.7609312,0.6224135647284912
BMP1,SERPINA3K,0.09168074446852814,0.7140295,0.6223487464791952
SERPINB6B,TNFSFM13;TNFSF13,0.13851762910009163,0.7606459,0.6221282968985962
SERPINB6B,Serpina10,0.08596017664204204,0.70779455,0.6218343704389516
FAM132A,MASP1,0.07837502649593357,0.7000511,0.6216761023683548
Ltbp2,MASP1,0.07837502649593357,0.7000076,0.6216325909776688
CCL16,GREM1,0.08965908259864759,0.71121716,0.6215580823946385
FGF2,SEMA3D,0.1524009418720816,0.7738941,0.6214931297068979
F13b,Mmrn2,0.2411738118045726,0.86232656,0.62115275060006
Col18a1,S100a1,0.233539634879983,0.8546613,0.6211216509972448
Colec12,Il16,0.2938709015189126,0.91482663,0.6209557300271079
Col4a5,NDNF,0.08463793852457717,0.7055779,0.6209399714218645
HTRA4,Serpina10,0.1050749285871296,0.72596025,0.6208853260820598
CXCL15,SERPINB6B,0.13851762910009172,0.7591166,0.6205989609229491
Anxa4,Col18a1,0.2776699353708288,0.8981782,0.6205082844243983
Ctsl,SEMA3D,0.09127526681519532,0.71160924,0.6203339775314234
LEFTY2;LEFTY1,REG1A;REG1B,0.2567151479332515,0.87665373,0.6199385829360418
HTRA4,SULF2,0.185133041786361,0.8049391,0.6198060494192359
Col18a1,Fgb,0.12868090762623685,0.7482947,0.6196138034867392
BMPER,NTN1,0.14033115321440268,0.75989026,0.6195591050978226
Ccl21c,HTRA4,0.09113027443295878,0.71054476,0.6194144905626162
FAM132A,MMP2,0.18060077701535446,0.79992944,0.6193286630061604
S100A12,Srpx2,0.08280335916784363,0.70205104,0.6192476843425934
PAMR1,SERPINB6B,0.12216230208756436,0.74138045,0.6192181510221768
Serpinb9,Wnt10a,0.19167369084781047,0.81055486,0.6188811711745894
Mmp17,Wnt10a,0.23992254008964967,0.85880226,0.6188797188787036
CCL16,Cspg5,0.09668536052590374,0.71554214,0.6188567770969295
Gpc4,Tnr,0.2574026782913818,0.8757658,0.6183631221846924
Gpc6,Sema4d,0.21755820399638617,0.8358164,0.6182581793654303
CRISPLD2,Col11a1,0.083294818672787,0.70137835,0.618083526816715
BMPER,MIF,0.2655180395844983,0.883566,0.6180479823347522
Cspg5,Serpinb9,0.11617505437371647,0.73397344,0.6177983891344317
NTN1,P3H1,0.08298242971504652,0.7004154,0.6174329431334642
Col25a1,Plxdc1,0.11746323207138183,0.7348851,0.6174218644786059
PLOD2,SMOC1,0.10967576510763237,0.727065,0.617389261652469
Matn2,Vwf,0.09090505835209528,0.70811296,0.6172078967412885
Ctsz,S100a11,0.13045559225529796,0.7473028,0.6168471783593261
ANGPTL3,Efemp2,0.09082483201391744,0.7075179,0.6166930899106736
Igfbp6,Nrg3,0.08947779231494203,0.7058118,0.6163340062575983
Ncan,TSKU,0.09022860466113446,0.70578116,0.6155525571239913
Col25a1,Gpc5,0.22124437165193947,0.83670133,0.6154569618708572
F13b,Loxl2,0.09107155039330556,0.70646024,0.6153886871097463
CCL16,EMID1,0.08965908259864754,0.7048044,0.6151453378725439
Hmcn2,Parm1,0.09739642501891412,0.71246827,0.6150718414682075
CCL14,Mmp2,0.1443154923837886,0.7592186,0.6149030811864629
Cd209d,Serpinb9,0.19167369084781058,0.80656475,0.6148910574393903
Ltbp2,Mmp2,0.09027264977941821,0.70506614,0.614793494686982
Egln1,Serpinb9,0.19249630981557667,0.8070645,0.6145681638134212
Ctsl,REG1A;REG1B,0.12050273189434883,0.7343952,0.6138924740802301
BMP1,LGALS9,0.1109092788802221,0.7247359,0.6138266367806361
F7,SERPINA3K,0.11097838290520513,0.72474873,0.6137703477542797
Plg,TSKU,0.12653010031401146,0.74023014,0.6137000427562095
CRELD1,MMP2,0.1574794981108085,0.7710481,0.6135686304940804
Ctsl,Mstn,0.0886777757260165,0.701654,0.6129762412455716
BMP1,PF4;PF4V1,0.11263717957403305,0.72548765,0.6128504698667323
Mstn,S100A7,0.09290806359813972,0.70567983,0.6127717702908678
SERPINA3K,SULF2,0.11223213892448199,0.7245364,0.6123042799903129
