Protein,Degree,Betweenness,Eigenvector,Closeness,PageRank,Katz,Subgraph
Mmp2,0.0803080308030803,0.000592018330565313,0.0027534550720379166,0.7228332010411381,0.0009442409164336795,0.01089102560971967,1.1101804154752035e+58
Mmrn1,0.0913091309130913,0.0018099486684561028,0.0042207201175138345,0.7219198680138562,0.001049658885647028,0.013866966885436509,1.5069468291272718e+58
Ngly1,0.0781078107810781,0.0012043054525716888,0.0029022945678065636,0.7147585764737712,0.000859771596601082,0.011271645136227339,1.1823921857330328e+58
Ntn1,0.0913091309130913,0.0018232759923779223,0.0042207201175138345,0.7219198680138562,0.001049658885647028,0.013866966885436509,1.5069468291272726e+58
Plxdc2,0.0748074807480748,0.0006082106007957623,0.0030329741805598777,0.7254868152683551,0.0008515761749387732,0.011344381174224817,1.0782350247368006e+58
S100a13,0.0748074807480748,0.00012963851451224418,0.0031715106901436664,0.7166979380578196,0.0008610043048532347,0.01155306956537693,1.0782350247368006e+58
Sema3b,0.10561056105610561,6.570774551757664e-05,0.0040606569673744776,0.7060988093305527,0.0012319505546636352,0.014342234681378803,1.573431540644887e+58
Serpina6,0.066006600660066,0.0012988082949264089,0.0023029690531599233,0.7248734340084924,0.0007687231192395998,0.00970511577982475,9.409657597888388e+57
Thbs1,0.10561056105610561,6.570774551757664e-05,0.0040606569673744776,0.7060988093305527,0.0012319505546636352,0.014342234681378803,1.573431540644887e+58
COL16A1,0.061606160616061605,0.0037849599937967364,0.006767176544967181,0.8870302681334878,0.0006335676902347721,0.011208873423928975,1.5965805866209375e+59
COL18A1,0.026402640264026403,0.000201121433729276,0.002589602654632533,0.7444629941003709,0.00036906111299592876,0.006999226937048353,2.5200466123521943e+58
COL7A1,0.0462046204620462,0.00046221582510673975,0.005967587283338767,0.7096932794191332,0.0005234696590688836,0.009913078222596664,1.1742377405833477e+59
ANGPTL2,0.0462046204620462,0.0008493140062904969,0.004083757076753572,0.7802860958152227,0.0005229837281096115,0.008698325367809765,6.742394731730122e+58
NID1,0.050605060506050605,0.00119461285335582,0.005879091399859399,0.800834147827207,0.0005471617005721871,0.009930511137579584,1.3084597381542088e+59
TINAGL1,0.0462046204620462,0.0024376887027909837,0.0035201177903788376,0.7980294701961267,0.0005170046896484037,0.008456326455447758,5.034576771319567e+58
EMILIN2,0.0484048404840484,0.0010419544157058878,0.0063712396475414925,0.7769100714240936,0.000522021487564731,0.010384621131857822,1.3152974901086502e+59
THBS1,0.0319031903190319,0.0017495141584643046,0.001838230770508321,0.7112622279574521,0.0004131955067716894,0.006799673858141468,1.51420689839013e+58
ANXA4,0.1177117711771177,0.001274576796886737,0.03833888937531073,0.7981408497164567,0.0009268930771446671,0.03258731586778084,3.708524382269764e+60
COL2A1,0.11001100110011,0.0022801839655331173,0.03160924839373433,0.8254968273241481,0.0008717665220056344,0.027975335553219,2.73164369618937e+60
COL4A2,0.056105610561056105,0.0010274155168820847,0.005832078001409082,0.7933946657642413,0.0005938998857228675,0.010250171651233717,1.2659292165033238e+59
IGFALS,0.14301430143014301,0.004465865088711514,0.04143258387427693,0.9073833739818399,0.0011243867466504446,0.035715018945652204,4.4286477496613146e+60
LAMC1,0.0473047304730473,0.00033197152314350375,0.004933485437127297,0.712512418782313,0.0005380970678566356,0.009233789877353588,8.498140235053337e+58
ANXA11,0.0462046204620462,0.00044707113883194486,0.0048522702533965074,0.7565328902988707,0.0005735289571577172,0.008997492364532997,7.834463324997974e+58
ANXA7,0.0517051705170517,0.0008965654274678569,0.006075269906788633,0.7674506403769067,0.0006046167665092554,0.010001851629518626,1.1976093681850322e+59
S100A16,0.0473047304730473,0.001180073954532017,0.003923434237744857,0.7915752496206703,0.0005654750625098617,0.008524334851372675,5.806374839789561e+58
PLXDC2,0.0836083608360836,0.0012285369506113606,0.009510953224587169,0.7879512451612597,0.0008267838998769904,0.013693210543772339,2.836302311300313e+59
S100A8,0.055005500550055,0.00046039846275376434,0.004839619297218354,0.7743164178093815,0.0006003355490756001,0.009455431736269298,8.870035291596398e+58
C7,0.14301430143014301,0.010598857242552448,0.046510060539869245,0.9140615123221153,0.0011817011521612277,0.03908127038244725,4.6975649324238335e+60
ITIH3,0.1331133113311331,0.017897384452101598,0.035310958485499665,0.9261869301434423,0.0010627842047460714,0.03153680438117363,3.380130401880127e+60
LRG1,0.1529152915291529,0.004284128853413976,0.04375059101835632,0.9386801745872803,0.0012292966645845124,0.03769350413890792,4.5187450861732825e+60
Lgals1,0.0605060506050605,0.004153278763999748,0.003527448347933204,0.8064288163545618,0.000683081070629312,0.01068567477206135,1.8518666157976288e+58
Serpina1b,0.050605060506050605,0.007097405775819873,0.003515295849438472,0.8004591745767884,0.0005850720041202892,0.010496106422226153,1.606665746477355e+58
AMBP,0.050605060506050605,0.002830238971033667,0.004244939852634065,0.78028831180836,0.0005461075317380067,0.008855670650867295,7.397105994642437e+58
F10,0.066006600660066,0.00028835482667209455,0.00685124716938255,0.7902318646209208,0.0006838261405062421,0.01119559490881323,1.696871395954222e+59
CSPG4,0.1397139713971397,0.005360007366375404,0.046830195304746296,0.9032912643913786,0.0011289057940940608,0.03901285801918447,4.868529774286076e+60
LAMA2,0.061606160616061605,0.0013206166431621136,0.006973847482754582,0.7783154139586215,0.0006270176479031776,0.010971626342732124,1.6953140468498062e+59
S100A6,0.0473047304730473,0.0001671973364737355,0.003635945945589839,0.7429730540089846,0.0005535133117042339,0.008473648302887934,5.096940209854144e+58
MFAP4,0.066006600660066,0.0010419544157058878,0.006802749366518368,0.7966393087232009,0.0006911061846577144,0.011078047771363227,1.6405661562162043e+59
SERPINB1,0.0473047304730473,0.0011752276549240827,0.0036110196004845697,0.7260753022523855,0.0005439957386383885,0.008181083532532354,4.9498186426916805e+58
F12,0.1276127612761276,0.00521704152794134,0.043991332376590836,0.903616698838835,0.0010038305733783518,0.036701716435915265,4.593273115589131e+60
Col5a2,0.0352035203520352,0.0003452988470653233,0.0008283326740984356,0.6642974949334377,0.0005284107469383523,0.006942233293223608,4.510727164539408e+56
Col6a6,0.0374037403740374,0.000227776081572915,0.001448649703401005,0.6637287538854214,0.0004969572293588384,0.008054714602676906,1.0919313561492642e+57
Pzp,0.030803080308030802,0.0001138880407864575,0.0008150383317600856,0.6389323693887254,0.0004709073546054973,0.006837739769507945,3.913538748624922e+56
Cd109,0.09020902090209021,0.0006673758418426277,0.008026716785499204,0.6032206963662923,0.0008342706281211032,0.020795028936412694,1.0339202995853459e+58
Adamtsl1,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Angpt1,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Cilp,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Col18a1,0.045104510451045104,0.0008602181804083492,0.0005674868478304471,0.6491530739031212,0.0006403099590794511,0.006788340153334219,2.797063102252365e+56
Col4a4,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130856e+56
Col6a5,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130862e+56
Colec11,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Ctsf,0.056105610561056105,0.0009595673223710036,0.00101260554623971,0.7105418408651869,0.000735683077908211,0.007781589502386985,1.299107148455898e+57
Cxcl12,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Egfl7,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Emilin1,0.0517051705170517,0.0006760587953068435,0.001151251790308001,0.7218925501537737,0.0007061300236826673,0.007876643973002348,1.6565523080086582e+57
F13b,0.0484048404840484,0.0004410132643220269,0.0008250195471776748,0.6818412425920745,0.0006987905555870612,0.007343008167526666,6.370917637921257e+56
Fbln1,0.033003300330033,8.238709333488414e-05,0.0006702081795709681,0.6520623295034838,0.000519453212933007,0.006698944491200959,4.487078641130451e+56
Fbln2,0.0275027502750275,6.057874509917952e-05,0.000537796460217605,0.6432724466887129,0.00044116245653977424,0.0062645758598669195,3.1286495081508496e+56
Gas6,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Hmcn1,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Il16,0.0913091309130913,0.0015071991780675866,0.004834883521025179,0.701579407314323,0.000939909342568609,0.015521631896689531,6.645000884901828e+57
Kcp,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Loxl1,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Ltbp2,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130863e+56
Ltbp4,0.0847084708470847,0.00567259369108717,0.0015279763037974426,0.7400910429170504,0.000997485680980558,0.009435213359604603,2.7788749310846716e+57
Mbl2,0.0418041804180418,0.0006372883984433685,0.0007722371958085397,0.6779993550793473,0.0005995461576173628,0.007021744897235328,5.7313670663296856e+56
Megf6,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130862e+56
Mmrn2,0.045104510451045104,0.00023019923137688217,0.0009640223921888471,0.6979436321593399,0.0005994081462625554,0.0073297762956843,1.422501380971637e+57
Npnt,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130862e+56
Ogn,0.033003300330033,0.00010904174117852314,0.0008122997088632494,0.6482488824204533,0.0004866106923923666,0.00684667843595279,4.45978203622975e+56
Pcolce2,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130862e+56
Plg,0.0242024202420242,0.00019385198431737447,0.0004598812424543643,0.6189927028795751,0.0003960241652328985,0.005958154041218027,2.0272033627607814e+56
Rif1,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130862e+56
S100a10,0.0726072607260726,0.0007189485468370624,0.0015449062210733536,0.6346590634636867,0.000875785099956297,0.00941002520874389,1.1485488937365875e+57
Sparcl1,0.045104510451045104,0.00028835482667209455,0.0008013840990788243,0.6885473772408627,0.000603069316325606,0.0071302273172388665,7.94683470629654e+56
Srpx,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130862e+56
Srpx2,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130862e+56
Tgm1,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130862e+56
Thbs3,0.058305830583058306,1.9303240403401723e-05,0.0014988003610997003,0.6242796340657787,0.0008374988156713393,0.009314453227122587,9.265901813130862e+56
Vwa5a,0.0748074807480748,0.0014114847608108828,0.0019359924503499007,0.6921536815005435,0.000866436865326337,0.010073895050149658,1.7719538587623684e+57
Ctsl,0.045104510451045104,0.00037801136941888023,0.001854707445973101,0.7078146659752549,0.0005854661255111257,0.008870717388434238,1.3678971226196684e+57
Cyr61,0.0187018701870187,0.00010916856860052881,0.00024905445545034364,0.6167273176685468,0.0003811264425050961,0.005438450520248966,4.257397301720886e+55
Fgfbp1,0.0187018701870187,0.00010916856860052881,0.00024905445545034364,0.6167273176685468,0.0003811264425050961,0.005438450520248966,4.2573973017208846e+55
Cilp2,0.0605060506050605,0.00037801136941888023,0.000963399886893226,0.6267862226284383,0.0008099405420382079,0.007886524448638651,3.8739051769189637e+56
Col2a1,0.056105610561056105,0.0024982674478901644,0.0008361297351817043,0.638077327113057,0.0007199208328384025,0.007459381858912049,2.989014593776977e+56
Col4a3,0.061606160616061605,0.0008772879245829625,0.0008077802636500669,0.7101930682483975,0.000824465510258463,0.0075940048019411234,6.654716855906582e+56
Col5a1,0.0385038503850385,0.0006009411513838609,0.000550899233916972,0.6023893720668979,0.0005001216585403778,0.0064630574638722274,1.8582777739501676e+56
Lama3,0.06820682068206821,0.0002459497051026689,0.0015431916454642267,0.6006839172128285,0.0008670990026168237,0.009269437660990053,7.040261072527647e+56
Serpina1a,0.0649064906490649,0.010660647562553619,0.0009178334505293394,0.7213811459159899,0.0008003064644770783,0.007745687413433899,5.772801331814238e+56
Smoc2,0.07150715071507151,0.0011703813553161483,0.0016338430931181623,0.699613415780037,0.0008660053289450449,0.009290387678620608,1.2835248638079341e+57
Angptl7,0.061606160616061605,0.000789946836093301,0.0017264105233713567,0.717914840392469,0.0008148584953767561,0.009025950703040193,2.444177578979957e+57
Aspn,0.0572057205720572,0.0003028937254958976,0.0019125501252717952,0.7157725090993322,0.0007811266650226257,0.009367983298570073,2.113051135054189e+57
Chad,0.058305830583058306,7.754079372694979e-05,0.0016693213688868446,0.7139585928732946,0.0007860129350388353,0.008876882354830702,2.1960102240004076e+57
Comp,0.066006600660066,8.238709333488414e-05,0.0021583022731557835,0.7168540049471002,0.0008797840841053359,0.009912754048998194,3.4086006768759786e+57
Ctsb,0.0627062706270627,0.0031549410447652693,0.0016598677251351015,0.7760412096666515,0.0008127475612803263,0.008591663315658443,4.5817295099393355e+57
Dpt,0.0319031903190319,0.0012382295498272293,0.0007510729144667032,0.6913509284209358,0.0004949525410489987,0.006687061656521017,2.810653869778989e+56
F13a1,0.0649064906490649,0.002268068216513281,0.0015341277002792724,0.7268501009266228,0.0008168814828634251,0.008688636146373318,2.3460279998717746e+57
Igfbp5,0.066006600660066,0.003499028316928609,0.00132213533092356,0.7196886960796829,0.0008060631790008485,0.008379120253479531,1.3368481784885237e+57
Itih4,0.0605060506050605,0.0005064383090291408,0.0021742219595930444,0.720841581119708,0.000775547289511505,0.009886645101958308,2.700275030534584e+57
Kera,0.061606160616061605,0.0002253529317689478,0.0021115778460893604,0.713648166813656,0.0008501512409657427,0.009751238211901624,3.1999534005351374e+57
Lama4,0.0572057205720572,0.0013593870400255884,0.0016900769617320414,0.7178409204647701,0.00071995002145338,0.008931412053161744,1.861510501926429e+57
Mstn,0.056105610561056105,0.0005102244805978395,0.0011720032111417174,0.6997622660471253,0.000735754359857253,0.007971146406331994,9.12527127363578e+56
Podn,0.055005500550055,0.0016259335184619784,0.0010424893218985267,0.7150120111857533,0.0007608918470844644,0.007634124593861911,1.064500930652595e+57
Postn,0.0418041804180418,0.0006130569004036968,0.0008252463644800785,0.710424163739209,0.0006107516337882417,0.006967702568192824,6.856511353554578e+56
Sema3c,0.056105610561056105,0.0002568538792205212,0.0015691202903248918,0.7080092045478446,0.0007614340135789354,0.008668714660100071,1.6956084293847718e+57
Serpina3m,0.0704070407040704,0.003819137745896288,0.0025566622416408813,0.7711790858922585,0.0009415180491660464,0.010504910144837716,5.735702965103931e+57
Serpinb6a,0.0627062706270627,0.0002447381302006853,0.0021339122294005103,0.7175760158537702,0.0008409915338089731,0.009801309931823344,3.381205283881373e+57
Serpinc1,0.0693069306930693,0.016506496464624435,0.0019172210609752923,0.7771985359076089,0.0008594758192583546,0.009119383816052755,5.1312738333459025e+57
Serpind1,0.044004400440044,0.00117765080472805,0.0008123478322051731,0.7124837190525223,0.0006236265579408107,0.0070258741651482454,4.86436521056268e+56
Serpine2,0.056105610561056105,0.0001138880407864575,0.0015196771518137938,0.7124474780036166,0.0007654233498873774,0.008563500993431216,2.0622247508510268e+57
Serpinf2,0.0297029702970297,5.0886145883310796e-05,0.0007553376935390837,0.6785088192390747,0.00047117487402049626,0.006662261297857385,2.423490758440301e+56
Serping1,0.0649064906490649,0.00026896962824035707,0.001565804477546306,0.7097760134930066,0.0008798419926901567,0.008899111428016367,2.274687651178693e+57
Sparc,0.0594059405940594,0.00045555216314583,0.001696221627815737,0.7115322211064115,0.0007915493295472802,0.008931343034516646,2.4893102536199607e+57
Aebp1,0.0231023102310231,5.0886145883310796e-05,0.0004147327299149465,0.6288690345292597,0.00045614617515897743,0.005857825364239116,7.407936589977695e+55
Col11a1,0.0418041804180418,0.00020960245804316113,0.0010908457124063418,0.6988146610503209,0.0006080684116198544,0.007517341339886504,5.794793284947221e+56
Col3a1,0.0286028602860286,0.0003925502682426833,0.0009932963128282868,0.6472695119812739,0.0004279226122265189,0.006966306603832589,4.250891413304809e+56
Col8a2,0.0352035203520352,8.633123568750239e-05,0.0006634172971356857,0.6582174795947952,0.0005764029156044904,0.006677385566648832,2.075394973210756e+56
Efemp2,0.0352035203520352,7.906178627560084e-05,0.0006634172971356857,0.6582174795947952,0.0005764029156044904,0.006677385566648832,2.075394973210756e+56
Fbn2,0.019801980198019802,0.0008771802290361195,0.0003212461675271848,0.6941728952047233,0.00039840548500747044,0.00554983389516575,1.1819050464909295e+56
Fgf2,0.0352035203520352,7.906178627560084e-05,0.0006634172971356857,0.6582174795947952,0.0005764029156044904,0.006677385566648832,2.075394973210756e+56
S100a9,0.0363036303630363,0.00036831877020301147,0.00032176273644579623,0.582033708182418,0.0005752956118753832,0.00605981868238743,6.567927709159684e+55
Serpinb5,0.0352035203520352,7.744635307295606e-05,0.0006634172971356857,0.6582174795947952,0.0005764029156044904,0.006677385566648832,2.075394973210756e+56
Thbs2,0.0352035203520352,7.744635307295606e-05,0.0006634172971356857,0.6582174795947952,0.0005764029156044904,0.006677385566648832,2.075394973210756e+56
C1qtnf9,0.0418041804180418,0.0003174326243197007,0.0008804927003676848,0.6597154730879115,0.0006211250906082473,0.007195906282158129,3.923051261016284e+56
Col11a2,0.0429042904290429,0.00024716128000465247,0.0006026469931505156,0.6116324927750391,0.0006741073496222647,0.006740697653921799,1.716631748705478e+56
Papln,0.0374037403740374,9.450284235472006e-05,0.0008701871254263704,0.6115242866376235,0.0005992601310490669,0.007127478618429618,2.803994258197677e+56
Tgfbi,0.033003300330033,0.00014296583843406366,0.0009806058426825475,0.6343653360879076,0.0005206624369407046,0.007128725711296916,3.4394958316675148e+56
Cst3,0.0352035203520352,0.00043859011451805974,0.00146572036658912,0.7097483813774773,0.00046514167369769396,0.007739953573454552,1.692232199092101e+57
Nid1,0.0286028602860286,0.0002156603325530791,0.0006274773690884091,0.6542173284512612,0.0004349890188432673,0.006369628559529692,2.4058318021737995e+56
Col25a1,0.045104510451045104,2.53145725732632e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Cx3cl1,0.045104510451045104,2.53145725732632e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Gpc4,0.039603960396039604,0.00045555216314583,0.0007344677378067358,0.589816261300109,0.0005729332529262453,0.0068542350601581,1.8492828501036e+56
Igfbp6,0.045104510451045104,2.53145725732632e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Lgi2,0.045104510451045104,2.53145725732632e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Mbp,0.045104510451045104,2.53145725732632e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Ogfod1,0.045104510451045104,2.046827296532884e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Pik3ip1,0.045104510451045104,2.046827296532884e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
S100a16,0.045104510451045104,2.046827296532884e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Sdc4,0.045104510451045104,1.7439335710369862e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Serpinb6,0.0418041804180418,0.0002932011262800289,0.0015916585202661595,0.597475669553059,0.000572987483158817,0.0085156563380433,6.950187428888737e+56
Serpinb9,0.045104510451045104,1.7439335710369862e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Try4,0.045104510451045104,1.7439335710369862e-06,0.0016780916699407396,0.5914971839891967,0.000702370666047704,0.009005243757173952,4.9710089101510105e+56
Fbn1,0.0231023102310231,8.84449678448021e-05,0.000357117942421926,0.5886976898337711,0.0004317534154476925,0.005771034654750032,5.861857778454507e+55
Itih5,0.034103410341034104,0.0003731650698109458,0.0004520206529322362,0.615729766692023,0.0005379580388482676,0.0062712391444739715,1.0620168656793967e+56
Col6a2,0.055005500550055,0.0007978220729561943,0.0037597535515327017,0.7195464312657514,0.000595275376302848,0.01239682921274205,4.512156500301047e+57
Col1a1,0.0473047304730473,0.00018537096000348932,0.002947810964826952,0.6528468571186912,0.0005787727034443812,0.010941194422120245,2.124266159465931e+57
Ecm1,0.015401540154015401,0.0010516470149217565,0.0006595384393300723,0.7277937634002207,0.00030221423918146454,0.005822696882454639,6.288319039620424e+56
GPC6,0.0044004400440044,1.3243263677269737e-06,0.00036823698592506357,0.6632783672086334,0.0002813510391225512,0.004908475304265449,6.074685621009705e+56
ZP4,0.0044004400440044,1.3243263677269737e-06,0.00036823698592506357,0.6632783672086334,0.0002813510391225512,0.004908475304265449,6.074685621009705e+56
EFEMP1,0.0374037403740374,0.00023262238118084935,0.005345927030191174,0.7749423261937108,0.00044903817293727346,0.009026779059905208,9.922691510731255e+58
Serpinb8,0.052805280528052806,0.0006397115482473357,0.0009535320976312292,0.6306853753490853,0.0007277817595650318,0.007668887541676088,4.1503204420934015e+56
