Protein,Consensus,Consensus_Rank,Degree,Betweenness,Eigenvector,Closeness,PageRank,Katz,Subgraph
VEGFA,-0.4748883763268883,671,0.0935093509350935,1.8793834491483552e-05,0.0112174593623441,0.7155834931892956,0.0009985705991171,0.0154028491709415,3.6588825014450143e+59
MMP3,-0.4748954289502218,672,0.0935093509350935,1.859190534115295e-05,0.0112174593623441,0.7155834931892956,0.0009985705991171,0.0154028491709415,3.658882501445017e+59
KAL1,-0.4749095341968888,673,0.0935093509350935,1.818804704049175e-05,0.0112174593623441,0.7155834931892956,0.0009985705991171,0.0154028491709415,3.658882501445017e+59
INHBA,-0.47492363944355576,674,0.0935093509350935,1.778418873983056e-05,0.0112174593623441,0.7155834931892956,0.0009985705991171,0.0154028491709415,3.658882501445017e+59
HTRA3,-0.4749357296549846,675,0.0935093509350935,1.7438024482120962e-05,0.0112174593623441,0.7155834931892956,0.0009985705991171,0.0154028491709415,3.658882501445016e+59
LEFTY2;LEFTY1,-0.4749377446902227,676,0.0935093509350935,1.738033043916936e-05,0.0112174593623441,0.7155834931892956,0.0009985705991171,0.0154028491709415,3.658882501445017e+59
SMOC1,-0.47497300780689017,677,0.0935093509350935,1.637068468751637e-05,0.0112174593623441,0.7155834931892956,0.0009985705991171,0.0154028491709415,3.6588825014450143e+59
HSPG2,-0.4759524230100565,678,0.0682068206820682,0.0006542504470711,0.0111261098486746,0.8152227865353568,0.0006678989777392,0.0138832141716658,4.018812695775441e+59
OGN,-0.4893867577872212,679,0.0693069306930693,0.0004143586164783,0.0128665809854046,0.7901815674895665,0.0007118969699528,0.0149243401512494,4.648010219590496e+59
ARG1,-0.4964709474145122,680,0.0781078107810781,0.0009104985388406,0.0085574823619838,0.7842721918301575,0.0007422466824312,0.0127180584282694,2.9898114743277976e+59
Lgals9,-0.5249563435922824,681,0.0891089108910891,0.0002556423043185,0.0029971165385548,0.7333472137477844,0.0010312697796564,0.0116603487140415,1.417397281361153e+58
Il16,-0.5275478195273658,682,0.0913091309130913,0.0015071991780675,0.0048348835210251,0.701579407314323,0.0009399093425686,0.0155216318966895,6.645000884901828e+57
TIMP3,-0.5295491449142328,683,0.0693069306930693,0.0003198557741236,0.0093640734573432,0.791113046465576,0.0007267080410349,0.0129447103514769,2.5551655275246567e+59
COL6A6,-0.531533980969952,684,0.066006600660066,0.0010468007153138,0.0089543546421147,0.8023626681186273,0.0006391671589489,0.0124018851129034,2.7463502737112165e+59
Ctsb,-0.5316131967479151,685,0.0627062706270627,0.0031549410447652,0.0016598677251351,0.7760412096666515,0.0008127475612803,0.0085916633156584,4.5817295099393355e+57
AGT,-0.5439471486346148,686,0.0704070407040704,0.0020887551310197,0.0073262737373765,0.7668443084969645,0.0007002291948933,0.0115021380463866,2.0143611534066172e+59
MFAP4,-0.5496334912769922,687,0.066006600660066,0.0010419544157058,0.0068027493665183,0.7966393087232009,0.0006911061846577,0.0110780477713632,1.6405661562162045e+59
CTSB,-0.5504840392969405,688,0.0561056105610561,0.0020693699325879,0.0053396776651232,0.8234012914442151,0.0005900665261489,0.0097668202282833,1.1981676240959765e+59
FLG2,-0.5635681099735127,689,0.0737073707370737,0.0016380492674818,0.0050296493494177,0.7629045850235836,0.0007587995674397,0.0101389665786748,1.0536804537534157e+59
FN1,-0.5646304347817144,690,0.0693069306930693,8.965654274678569e-05,0.0096634588830185,0.7721309143901366,0.0007366561399675,0.0131263739078203,2.664014686798967e+59
Ctsc,-0.5669182672601492,691,0.0792079207920792,0.0017495141584643,0.0037092316791239,0.7423561222995078,0.0007833891093647,0.0124099738825347,1.5376307669686337e+58
ANXA5,-0.5683839710595551,692,0.0583058305830583,0.0008529487309964,0.0113870791651181,0.7928127159428133,0.0005820394519956,0.013720150968438,4.027811347350403e+59
CTSD,-0.5698838834608639,693,0.0583058305830583,0.0005573244549124,0.0108354028191882,0.8004587708087725,0.0005900974510207,0.0132322924535699,3.75232641909371e+59
COL1A1,-0.5725590095802539,694,0.0583058305830583,0.0007269449411901,0.0102388297880807,0.7950589307614333,0.0006176692312733,0.0128231688765532,3.1058768007782027e+59
HMCN1,-0.5854272003143454,695,0.0638063806380638,0.0018935743226162,0.0083261596887978,0.7705486583475305,0.000610022259605,0.01180994937027,2.5758038418078764e+59
F10,-0.5889070059606369,696,0.066006600660066,0.000288354826672,0.0068512471693825,0.7902318646209208,0.0006838261405062,0.0111955949088132,1.696871395954222e+59
Mmp2,-0.5962558167062839,697,0.0803080308030803,0.0005920183305653,0.0027534550720379,0.7228332010411381,0.0009442409164336,0.0108910256097196,1.1101804154752036e+58
NID2,-0.600361937994216,698,0.0484048404840484,0.0014538898823803,0.0075738920729493,0.8175353522473796,0.0005329416492872,0.0109180278873911,1.8554821289819032e+59
ADIPOQ,-0.6010512472270803,699,0.0616061606160616,0.0013799838133593,0.0056360257401194,0.7868341458280401,0.0006405130306988,0.0103421273444484,1.1400762387211196e+59
Angptl2,-0.6029570498575233,700,0.0781078107810781,0.0003998197176545,0.0028663972377352,0.7359565666812238,0.000891192628627,0.0110851952348825,1.303960177207562e+58
COL1A2,-0.6070537491642619,701,0.0561056105610561,0.0001575047372578,0.0120688065613758,0.7807509730687602,0.0006023732809093,0.0139984807381986,3.9222200765594795e+59
A2M,-0.6077884998097941,702,0.0561056105610561,0.0002301992313768,0.0125414312891002,0.779627234650629,0.0005835308600788,0.0142805055068377,4.160313677970988e+59
LAMA2,-0.6087573615260818,703,0.0616061606160616,0.0013206166431621,0.0069738474827545,0.7783154139586215,0.0006270176479031,0.0109716263427321,1.6953140468498062e+59
ANXA6,-0.6091849559190762,704,0.0583058305830583,0.0007935815607992,0.0100616181763273,0.7741355234843593,0.0006214910107609,0.0125660164235444,3.2303010064464713e+59
Igfbp5,-0.6190788366694038,705,0.066006600660066,0.0034990283169286,0.0013221353309235,0.7196886960796829,0.0008060631790008,0.0083791202534795,1.3368481784885235e+57
C1QB,-0.6200579105008998,706,0.0583058305830583,0.0014163310604188,0.0048239710851954,0.7901446878896238,0.0006274468269213,0.0094756375639334,8.718394257010274e+58
S100A9,-0.6219934768810885,707,0.0605060506050605,0.0003150094745157,0.0088238264472803,0.772643740786338,0.0006588987677849,0.0122785338829369,2.246140551375628e+59
Ngly1,-0.6235691624938814,708,0.0781078107810781,0.0012043054525716,0.0029022945678065,0.7147585764737712,0.000859771596601,0.0112716451362273,1.1823921857330329e+58
ELN,-0.6238893366353511,709,0.0649064906490649,0.0003610493207911,0.0071350148229584,0.7707850408389851,0.0006788889948156,0.0112964959989809,1.7215942631916203e+59
Cpn2,-0.6251531533449605,710,0.0748074807480748,0.0009644136219789,0.0025087853385971,0.727276251110898,0.0008665009959133,0.0103290450675419,1.0185229867511822e+58
Cap2,-0.6272083161339594,711,0.0781078107810781,0.0011001100110011,0.0029022945678065,0.7147585764737712,0.000859771596601,0.0112716451362273,1.1823921857330332e+58
COL4A2,-0.6329386636426003,712,0.0561056105610561,0.001027415516882,0.005832078001409,0.7933946657642413,0.0005938998857228,0.0102501716512337,1.2659292165033238e+59
LAMB4,-0.6337558376533742,713,0.0715071507150715,0.0004062814504651,0.004949121209738,0.7405124132109796,0.000815813610475,0.0099608495630635,9.486364867954561e+58
Plxdc2,-0.6356453911026415,714,0.0748074807480748,0.0006082106007957,0.0030329741805598,0.7254868152683551,0.0008515761749387,0.0113443811742248,1.0782350247368007e+58
ADAMTSL2,-0.6428349158546832,715,0.0748074807480748,7.610485310237664e-05,0.0125725799707151,0.6933281362873769,0.0007654674547782,0.0151471051678675,4.354514196326545e+59
ISM2,-0.6429195473346851,716,0.0748074807480748,7.368170329840946e-05,0.0125725799707151,0.6933281362873769,0.0007654674547782,0.0151471051678675,4.354514196326549e+59
OMD,-0.6442187405470142,717,0.0704070407040704,0.0005549013051084,0.0064653408265239,0.7413332429881592,0.0007269554517062,0.0110281409842514,1.5398883825456262e+59
F13a1,-0.6443178133594251,718,0.0649064906490649,0.0022680682165132,0.0015341277002792,0.7268501009266228,0.0008168814828634,0.0086886361463733,2.3460279998717746e+57
CTSF,-0.6452776919074648,719,0.0748074807480748,0.0003311638065421,0.0064348689191856,0.7158859603435322,0.0008324876999032,0.011349521756712,1.2525895301288029e+59
MDK,-0.6455739020874719,720,0.0748074807480748,0.0003226827822282,0.0064348689191856,0.7158859603435322,0.0008324876999032,0.011349521756712,1.2525895301288029e+59
SFRP4,-0.6455739020874719,721,0.0748074807480748,0.0003226827822282,0.0064348689191856,0.7158859603435322,0.0008324876999032,0.011349521756712,1.2525895301288029e+59
CLEC11A,-0.6473485542786006,722,0.0792079207920792,0.0004192049160863,0.0092327283354757,0.7021732057909387,0.0007540354028525,0.0131682182988654,3.0406757089792724e+59
NID1,-0.6480762729429461,723,0.0506050605060506,0.0011946128533558,0.0058790913998593,0.800834147827207,0.0005471617005721,0.0099305111375795,1.3084597381542088e+59
AMBP,-0.6486647372004753,724,0.0506050605060506,0.0028302389710336,0.004244939852634,0.78028831180836,0.000546107531738,0.0088556706508672,7.397105994642437e+58
PLOD3,-0.6500373781566474,725,0.055005500550055,0.0007015018682484,0.0053879733803427,0.7950656029797292,0.0005948420086938,0.0099099504350551,1.0339335562782029e+59
LGALS8,-0.6527984721798213,726,0.0583058305830583,0.0017398215592484,0.0031643866189581,0.7685195386655047,0.000649005295491,0.0093397394383221,3.203198894565466e+58
Mfap5,-0.6559859279723453,727,0.0605060506050605,0.0028342371682102,0.0027413173364518,0.7153993020202862,0.0007695137112097,0.0102165236013803,1.0344962434940908e+58
FBLN5,-0.6596151684144245,728,0.0572057205720572,0.0006106337505997,0.0065113232296378,0.7799194961822206,0.0005981990473214,0.0105557919815279,1.6086169046010248e+59
SEMA3G,-0.6597849039736496,729,0.0627062706270627,0.0001029838666686,0.006866012141127,0.7529941784646119,0.0007178558432924,0.0111718797556243,1.4874860081396769e+59
TINAG,-0.6599541669336533,730,0.0627062706270627,9.81375670606708e-05,0.006866012141127,0.7529941784646119,0.0007178558432924,0.0111718797556243,1.4874860081396769e+59
TINAGL1,-0.6613304978367661,731,0.0462046204620462,0.0024376887027909,0.0035201177903788,0.7980294701961267,0.0005170046896484,0.0084563264554477,5.034576771319567e+58
INHBE,-0.6614271842753451,732,0.0836083608360836,3.392409725554053e-05,0.0068665136719981,0.6850826285535414,0.0008655926566717,0.0127194320430766,1.4700179007296875e+59
Lgalsl,-0.6618044555777626,733,0.0748074807480748,0.000144177413336,0.0031715106901436,0.7166979380578196,0.0008610043048532,0.0115530695653769,1.0782350247368007e+58
MUC1,-0.6622979265522748,734,0.0627062706270627,8.965654274678569e-05,0.0068781712012509,0.751654484746484,0.0007184556593846,0.011182539405878,1.4874860081396769e+59
S100a13,-0.6623122444577739,735,0.0748074807480748,0.0001296385145122,0.0031715106901436,0.7166979380578196,0.0008610043048532,0.0115530695653769,1.0782350247368007e+58
ADAMTSL5,-0.6631332947189703,736,0.0836083608360836,0.0005791328031481,0.0062780660586044,0.6849319789677267,0.0008343997002134,0.0120343622923302,1.4700179007296623e+59
Vwa5a,-0.6788408401871541,737,0.0748074807480748,0.0014114847608108,0.0019359924503499,0.6921536815005435,0.0008664368653263,0.0100738950501496,1.7719538587623684e+57
AEBP1,-0.6791066984825987,738,0.0539053905390539,0.0005403624062846,0.0063512208643657,0.7774659965109383,0.000595271264733,0.0104455544825211,1.4035626812678043e+59
SEMA3B,-0.680978350255692,739,0.066006600660066,0.0015249132387034,0.0056192446896759,0.723952297884625,0.0006860892348331,0.010261639166171,1.2806298637827812e+59
Serpina6,-0.6844705682391395,740,0.066006600660066,0.0012988082949264,0.0023029690531599,0.7248734340084924,0.0007687231192395,0.0097051157798247,9.409657597888388e+57
Smoc2,-0.690544547240485,741,0.0715071507150715,0.0011703813553161,0.0016338430931181,0.699613415780037,0.000866005328945,0.0092903876786206,1.283524863807934e+57
CTSC,-0.6919813913655484,742,0.0682068206820682,0.0010504354400197,0.0048556702149263,0.719366786779698,0.0007311035156098,0.0098316541443892,9.582322115913462e+58
S100A16,-0.6924523911612556,743,0.0473047304730473,0.001180073954532,0.0039234342377448,0.7915752496206703,0.0005654750625098,0.0085243348513726,5.806374839789561e+58
ANXA7,-0.6930265722314649,744,0.0517051705170517,0.0008965654274678,0.0060752699067886,0.7674506403769067,0.0006046167665092,0.0100018516295186,1.1976093681850322e+59
Comp,-0.69897488388162,745,0.066006600660066,8.238709333488414e-05,0.0021583022731557,0.7168540049471002,0.0008797840841053,0.0099127540489981,3.4086006768759786e+57
S100A8,-0.7012492701183977,746,0.055005500550055,0.0004603984627537,0.0048396192972183,0.7743164178093815,0.0006003355490756,0.0094554317362692,8.870035291596398e+58
Fgf13,-0.7053378200642259,747,0.0704070407040704,0.0006833282447187,0.0041412693080113,0.7121448120144241,0.0007048035429491,0.0129946090448828,1.4123105249610637e+58
EMILIN2,-0.7057998425333769,748,0.0484048404840484,0.0010419544157058,0.0063712396475414,0.7769100714240936,0.0005220214875647,0.0103846211318578,1.3152974901086502e+59
CTSG,-0.7131078601711109,749,0.055005500550055,0.0005258235074608,0.0039583680531762,0.7687694262053055,0.0006158114854698,0.0089593910020312,6.41576889916458e+58
Serpinb6a,-0.7165379665800948,750,0.0627062706270627,0.0002447381302006,0.0021339122294005,0.7175760158537702,0.0008409915338089,0.0098013099318233,3.3812052838813735e+57
Angptl7,-0.7180641414906993,751,0.0616061606160616,0.0007899468360933,0.0017264105233713,0.717914840392469,0.0008148584953767,0.0090259507030401,2.444177578979957e+57
Cd109,-0.7189334391121674,752,0.0902090209020902,0.0006673758418426,0.0080267167854992,0.6032206963662923,0.0008342706281211,0.0207950289364126,1.033920299585346e+58
Serping1,-0.7194632269299864,753,0.0649064906490649,0.0002689696282403,0.0015658044775463,0.7097760134930066,0.0008798419926901,0.0088991114280163,2.274687651178693e+57
Kera,-0.7243422724683233,754,0.0616061606160616,0.0002253529317689,0.0021115778460893,0.713648166813656,0.0008501512409657,0.0097512382119016,3.1999534005351374e+57
S100A11,-0.7249938324716204,755,0.0495049504950495,0.000663943046287,0.0063628275825316,0.7652177542562604,0.0005572558321127,0.01024189555766,1.3251510763378115e+59
TGM1,-0.726395876778511,756,0.066006600660066,1.9385198431737447e-05,0.0050006196631116,0.7205984192632967,0.0007418935896559,0.0098680393543621,9.75065301787486e+58
Itih4,-0.7312973182327086,757,0.0605060506050605,0.0005064383090291,0.002174221959593,0.720841581119708,0.0007755472895115,0.0098866451019583,2.700275030534584e+57
PDGFD,-0.7338664649167291,758,0.0627062706270627,0.0003465104219673,0.0092385260398248,0.7054189440148992,0.000651756526524,0.0125691419430861,2.481036896691673e+59
FBLN1,-0.7370615847853388,759,0.0517051705170517,0.0009280663749194,0.0026946202685699,0.7749248873661339,0.0005516014163504,0.0079621903153958,4.01977610016018e+58
ANGPTL2,-0.7408428069090368,760,0.0462046204620462,0.0008493140062904,0.0040837570767535,0.7802860958152227,0.0005229837281096,0.0086983253678097,6.742394731730123e+58
Col4a3,-0.7417426175502867,761,0.0616061606160616,0.0008772879245829,0.00080778026365,0.7101930682483975,0.0008244655102584,0.0075940048019411,6.654716855906582e+56
Ctsa,-0.7423456483967975,762,0.0715071507150715,0.0002726043529463,0.0030394189072573,0.6856759270957549,0.0008165834242223,0.0112455546890887,1.0058406746910716e+58
CSTB,-0.7465596075386746,763,0.0517051705170517,0.0002398918305927,0.0046396671725564,0.7622700865471826,0.000590528395838,0.0092119062698325,8.440732809641737e+58
Podn,-0.7469604254055126,764,0.055005500550055,0.0016259335184619,0.0010424893218985,0.7150120111857533,0.0007608918470844,0.0076341245938619,1.064500930652595e+57
Lama4,-0.7470033871572423,765,0.0572057205720572,0.0013593870400255,0.001690076961732,0.7178409204647701,0.0007199500214533,0.0089314120531617,1.861510501926429e+57
MME,-0.7497843320145902,766,0.0605060506050605,0.000125842246486,0.0067263291917146,0.7100235919576008,0.0007063496889977,0.0109207721711193,1.4999340320845829e+59
COL8A2,-0.750235699907935,767,0.0605060506050605,0.0001129187808648,0.0067263291917146,0.7100235919576008,0.0007063496889977,0.0109207721711193,1.4999340320845829e+59
INHBC,-0.7559481577668705,768,0.055005500550055,0.0001868248498858,0.0062092856557797,0.72765298241934,0.0006593127180839,0.0104008829873984,1.3388524513894244e+59
Sparc,-0.7569355515749289,769,0.0594059405940594,0.0004555521631458,0.0016962216278157,0.7115322211064115,0.0007915493295472,0.0089313430345166,2.4893102536199607e+57
COL22A1,-0.7569637355268931,770,0.055005500550055,0.0001577470522382,0.0062092856557797,0.72765298241934,0.0006593127180839,0.0104008829873984,1.3388524513894244e+59
Aspn,-0.759861279037599,771,0.0572057205720572,0.0003028937254958,0.0019125501252717,0.7157725090993322,0.0007811266650226,0.00936798329857,2.113051135054189e+57
Chad,-0.771378711996826,772,0.0583058305830583,7.754079372694979e-05,0.0016693213688868,0.7139585928732946,0.0007860129350388,0.0088768823548307,2.1960102240004076e+57
ANXA11,-0.7715667839869002,773,0.0462046204620462,0.0004470711388319,0.0048522702533965,0.7565328902988707,0.0005735289571577,0.0089974923645329,7.834463324997974e+58
COL28A1,-0.7764564787907865,774,0.0539053905390539,0.0008863517207672,0.0046132610577445,0.7299390016947349,0.0005924973641352,0.0091396387160594,8.795816839251659e+58
Col6a2,-0.777951772832019,775,0.055005500550055,0.0007978220729561,0.0037597535515327,0.7195464312657514,0.0005952753763028,0.012396829212742,4.512156500301047e+57
Ctsf,-0.7839554653495044,776,0.0561056105610561,0.000959567322371,0.0010126055462397,0.7105418408651869,0.0007356830779082,0.0077815895023869,1.299107148455898e+57
CTSZ,-0.7868659132430318,777,0.0418041804180418,0.0006288073741294,0.002545806428161,0.7813971531296235,0.0004990751000786,0.0075325720248251,2.9255999102360776e+58
Thbs4,-0.7888759312506705,778,0.0748074807480748,0.0008723339294281,0.005421322871172,0.6390944638213242,0.0007093634521109,0.0158068106121762,6.977748038141322e+57
Serpine2,-0.7898223769921798,779,0.0561056105610561,0.0001138880407864,0.0015196771518137,0.7124474780036166,0.0007654233498873,0.0085635009934312,2.0622247508510268e+57
Sema3c,-0.79330216873887,780,0.0561056105610561,0.0002568538792205,0.0015691202903248,0.7080092045478446,0.0007614340135789,0.0086687146601,1.6956084293847718e+57
Emilin1,-0.7947503971483307,781,0.0517051705170517,0.0006760587953068,0.001151251790308,0.7218925501537737,0.0007061300236826,0.0078766439730023,1.6565523080086582e+57
SERPINB6,-0.8003566764328396,782,0.0363036303630363,0.0008868728282519,0.002949716740902,0.7825514798987493,0.0004659680288073,0.0075561427266627,3.332743104473678e+58
PXDN,-0.8032531148083102,783,0.0429042904290429,0.0009207969255075,0.0033095178669572,0.7595335914643585,0.0005011141699759,0.0080851182431499,4.4091914774994753e+58
EFEMP1,-0.8124920307242867,784,0.0374037403740374,0.0002326223811808,0.0053459270301911,0.7749423261937108,0.0004490381729372,0.0090267790599052,9.922691510731256e+58
Ltbp1,-0.8133022034549064,785,0.055005500550055,0.000516130908245,0.0021705188136123,0.7176904950784648,0.0006263144203282,0.0091494235041417,8.887679331130357e+57
Mstn,-0.8167871861986912,786,0.0561056105610561,0.0005102244805978,0.0011720032111417,0.6997622660471253,0.0007357543598572,0.0079711464063319,9.12527127363578e+56
S100a10,-0.8169451884586835,787,0.0726072607260726,0.000718948546837,0.0015449062210733,0.6346590634636867,0.0008757850999562,0.0094100252087438,1.1485488937365875e+57
S100A6,-0.8227666164740641,788,0.0473047304730473,0.0001671973364737,0.0036359459455898,0.7429730540089846,0.0005535133117042,0.0084736483028879,5.096940209854144e+58
SERPINB1,-0.8242093763522067,789,0.0473047304730473,0.001175227654924,0.0036110196004845,0.7260753022523855,0.0005439957386383,0.0081810835325323,4.949818642691681e+58
LMAN1,-0.8393788482490194,790,0.0451045104510451,0.0004143586164783,0.0042150367280425,0.73143121664192,0.0005410733640971,0.0087973212762502,6.132081272654574e+58
CLEC10A,-0.8487653894581225,791,0.0473047304730473,2.7430369530658843e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725916e+58
ASTL,-0.8487653894581225,792,0.0473047304730473,2.7430369530658843e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725916e+58
CST12,-0.8488500209381243,793,0.0473047304730473,2.500721972669166e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725916e+58
FCN1,-0.8489064419247923,794,0.0473047304730473,2.339178652404688e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725916e+58
INHA,-0.8489064419247923,795,0.0473047304730473,2.339178652404688e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725916e+58
PRL7C1,-0.848940294516793,796,0.0473047304730473,2.242252660246e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725916e+58
PRSS1,-0.848940294516793,797,0.0473047304730473,2.242252660246e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725916e+58
SERPINA3G,-0.848940294516793,798,0.0473047304730473,2.242252660246e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725916e+58
SERPINA3K,-0.848940294516793,799,0.0473047304730473,2.242252660246e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725916e+58
VWA3B,-0.848949698014571,800,0.0473047304730473,2.215328773535254e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725893e+58
WNT6,-0.848949698014571,801,0.0473047304730473,2.215328773535254e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725893e+58
ZP3,-0.848949698014571,802,0.0473047304730473,2.215328773535254e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725893e+58
ZP2,-0.848949698014571,803,0.0473047304730473,2.215328773535254e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725893e+58
ZP1,-0.848949698014571,804,0.0473047304730473,2.215328773535254e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725893e+58
TRY10,-0.848949698014571,805,0.0473047304730473,2.215328773535254e-05,0.0031361556652327,0.708384281665467,0.00067103742857,0.0085757256328764,3.2178479065725893e+58
ADAM15,-0.8532985452316725,806,0.0473047304730473,0.0003872193386739,0.004299887242964,0.7065631969124326,0.0006112255020202,0.0086846747917703,6.095319518008448e+58
SPON2,-0.8538944164156633,807,0.0627062706270627,3.359261875421861e-05,0.0082301972878623,0.642759212082214,0.0006932838967072,0.0120457105569515,2.1401005270324736e+59
SEMA3D,-0.8539795974507303,808,0.0627062706270627,3.115373421126463e-05,0.0082301972878623,0.642759212082214,0.0006932838967072,0.0120457105569515,2.1401005270324736e+59
HGFAC,-0.85407512843952,809,0.0627062706270627,2.8418512084059237e-05,0.0082301972878623,0.642759212082214,0.0006932838967072,0.0120457105569515,2.1401005270324762e+59
FAM20C,-0.854118543289651,810,0.0627062706270627,2.7175467704102047e-05,0.0082301972878623,0.642759212082214,0.0006932838967072,0.0120457105569515,2.1401005270324762e+59
MST1;MST1L,-0.8542774562959315,811,0.0627062706270627,2.2625505680419102e-05,0.0082301972878623,0.642759212082214,0.0006932838967072,0.0120457105569515,2.1401005270324754e+59
Serpind1,-0.8547103121028056,812,0.044004400440044,0.001177650804728,0.0008123478322051,0.7124837190525223,0.0006236265579408,0.0070258741651482,4.86436521056268e+56
COL7A1,-0.859723602362208,813,0.0462046204620462,0.0004622158251067,0.0059675872833387,0.7096932794191332,0.0005234696590688,0.0099130782225966,1.1742377405833475e+59
LAMC1,-0.8632384364392626,814,0.0473047304730473,0.0003319715231435,0.0049334854371272,0.712512418782313,0.0005380970678566,0.0092337898773535,8.498140235053337e+58
ANXA2,-0.8705778507571506,815,0.0341034103410341,0.0006506157223651,0.00208234349392,0.7611561859108837,0.000447480098389,0.0069538267305363,1.8082000048127984e+58
Col2a1,-0.8709906937193692,816,0.0561056105610561,0.0024982674478901,0.0008361297351817,0.638077327113057,0.0007199208328384,0.007459381858912,2.989014593776977e+56
MBL2,-0.8739255505368532,817,0.0583058305830583,0.0001986982839253,0.0050722035616094,0.6671732162791483,0.0006469177746848,0.0097644403991632,9.745537168877158e+58
HRNR,-0.8741956098949792,818,0.0407040704070407,0.0002495844298086,0.0022144522201589,0.7453599947109825,0.0004933053607485,0.0073389480695013,2.3405498283982825e+58
ANGPTL6,-0.879677934866983,819,0.0396039603960396,6.612458497790201e-05,0.0023995958531885,0.7236721069616537,0.0006039073601539,0.0073772235447632,2.2145812779968248e+58
S100A7A,-0.8808627755870094,820,0.0396039603960396,3.22004877223615e-05,0.0023995958531885,0.7236721069616537,0.0006039073601539,0.0073772235447632,2.2145812779968248e+58
SMAP2,-0.8808627755870094,821,0.0396039603960396,3.22004877223615e-05,0.0023995958531885,0.7236721069616537,0.0006039073601539,0.0073772235447632,2.2145812779968248e+58
MMP13,-0.8808627755870094,822,0.0396039603960396,3.22004877223615e-05,0.0023995958531885,0.7236721069616537,0.0006039073601539,0.0073772235447632,2.2145812779968248e+58
CLEC5A,-0.8808627755870094,823,0.0396039603960396,3.22004877223615e-05,0.0023995958531885,0.7236721069616537,0.0006039073601539,0.0073772235447632,2.2145812779968248e+58
CLEC18B,-0.8808627755870094,824,0.0396039603960396,3.22004877223615e-05,0.0023995958531885,0.7236721069616537,0.0006039073601539,0.0073772235447632,2.2145812779968248e+58
Ctsl,-0.8823681024647695,825,0.0451045104510451,0.0003780113694188,0.0018547074459731,0.7078146659752549,0.0005854661255111,0.0088707173884342,1.3678971226196684e+57
Postn,-0.8893052295002155,826,0.0418041804180418,0.0006130569004036,0.00082524636448,0.710424163739209,0.0006107516337882,0.0069677025681928,6.856511353554578e+56
CPN2,-0.889523032610627,827,0.0374037403740374,0.0003592319584381,0.0049200919246172,0.7281199926776131,0.0004698675189946,0.0088846533446113,7.647199229182084e+58
WIF1,-0.8902437591667308,828,0.0506050605060506,0.0001926404094153,0.0056993503478526,0.6703617832624904,0.0006339484228906,0.0098412994450038,8.409371403399112e+58
F13b,-0.8931888631464896,829,0.0484048404840484,0.000441013264322,0.0008250195471776,0.6818412425920745,0.000698790555587,0.0073430081675266,6.370917637921257e+56
Lama3,-0.911230186410574,830,0.0682068206820682,0.0002459497051026,0.0015431916454642,0.6006839172128285,0.0008670990026168,0.00926943766099,7.040261072527647e+56
Ltbp2,-0.9141186965433011,831,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Megf6,-0.9141186965433011,832,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130862e+56
Angpt1,-0.9141186965433011,833,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Cilp,-0.9141186965433011,834,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Col4a4,-0.9141186965433011,835,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130856e+56
Col6a5,-0.9141186965433011,836,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130862e+56
Colec11,-0.9141186965433011,837,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
