Protein_ID,Protein_Name,Gene_Symbol,Tissue,Species,Age,Age_Unit,Abundance,Abundance_Unit,Method,Study_ID,Sample_ID
A5A4Y9,A5A4Y9_MOUSE;G3UZ30_MOUSE;PP1RB_MOUSE,Ppp1r11,Ovary,Mus musculus,Old,categorical,21087.173828125,LFQ,DIA,Dipali_2023,Old_pooled
A5A4Y9,A5A4Y9_MOUSE;G3UZ30_MOUSE;PP1RB_MOUSE,Ppp1r11,Ovary,Mus musculus,Young,categorical,22788.337890625,LFQ,DIA,Dipali_2023,Young_pooled
P18293,ANPRA_MOUSE,Npr1,Ovary,Mus musculus,Old,categorical,136532.953125,LFQ,DIA,Dipali_2023,Old_pooled
P18293,ANPRA_MOUSE,Npr1,Ovary,Mus musculus,Young,categorical,143295.421875,LFQ,DIA,Dipali_2023,Young_pooled
P38647,GRP75_MOUSE,Hspa9,Ovary,Mus musculus,Old,categorical,21698938.0,LFQ,DIA,Dipali_2023,Old_pooled
P38647,GRP75_MOUSE,Hspa9,Ovary,Mus musculus,Young,categorical,19640952.0,LFQ,DIA,Dipali_2023,Young_pooled
E9Q397,E9Q397_MOUSE;SPTB1_MOUSE;Q3UGX2_MOUSE,Sptb,Ovary,Mus musculus,Old,categorical,93378.5859375,LFQ,DIA,Dipali_2023,Old_pooled
E9Q397,E9Q397_MOUSE;SPTB1_MOUSE;Q3UGX2_MOUSE,Sptb,Ovary,Mus musculus,Young,categorical,103400.7265625,LFQ,DIA,Dipali_2023,Young_pooled
G5E8V8,G5E8V8_MOUSE;PHAX_MOUSE,Phax,Ovary,Mus musculus,Old,categorical,45060.70703125,LFQ,DIA,Dipali_2023,Old_pooled
G5E8V8,G5E8V8_MOUSE;PHAX_MOUSE,Phax,Ovary,Mus musculus,Young,categorical,52407.78125,LFQ,DIA,Dipali_2023,Young_pooled
Q8R4U7,LUZP1_MOUSE,Luzp1,Ovary,Mus musculus,Old,categorical,29847.62890625,LFQ,DIA,Dipali_2023,Old_pooled
Q8R4U7,LUZP1_MOUSE,Luzp1,Ovary,Mus musculus,Young,categorical,22863.09375,LFQ,DIA,Dipali_2023,Young_pooled
Q8BJY1,PSMD5_MOUSE,Psmd5,Ovary,Mus musculus,Old,categorical,1083058.25,LFQ,DIA,Dipali_2023,Old_pooled
Q8BJY1,PSMD5_MOUSE,Psmd5,Ovary,Mus musculus,Young,categorical,1080710.75,LFQ,DIA,Dipali_2023,Young_pooled
Q9D0R2,SYTC_MOUSE,Tars,Ovary,Mus musculus,Old,categorical,1069320.125,LFQ,DIA,Dipali_2023,Old_pooled
Q9D0R2,SYTC_MOUSE,Tars,Ovary,Mus musculus,Young,categorical,1079961.625,LFQ,DIA,Dipali_2023,Young_pooled
Q9WVG5,LIPE_MOUSE,Lipg,Ovary,Mus musculus,Old,categorical,773309.8125,LFQ,DIA,Dipali_2023,Old_pooled
Q9WVG5,LIPE_MOUSE,Lipg,Ovary,Mus musculus,Young,categorical,671419.0625,LFQ,DIA,Dipali_2023,Young_pooled
E9Q1E4,E9Q1E4_MOUSE;FTO_MOUSE;FTO_MOUSE;FTO_MOUSE;FTO_MOUSE,Fto,Ovary,Mus musculus,Old,categorical,51559.625,LFQ,DIA,Dipali_2023,Old_pooled
E9Q1E4,E9Q1E4_MOUSE;FTO_MOUSE;FTO_MOUSE;FTO_MOUSE;FTO_MOUSE,Fto,Ovary,Mus musculus,Young,categorical,59042.109375,LFQ,DIA,Dipali_2023,Young_pooled
Q5SV85,SYNRG_MOUSE;V9GX40_MOUSE;V9GXD9_MOUSE,Synrg,Ovary,Mus musculus,Old,categorical,29988.0703125,LFQ,DIA,Dipali_2023,Old_pooled
Q5SV85,SYNRG_MOUSE;V9GX40_MOUSE;V9GXD9_MOUSE,Synrg,Ovary,Mus musculus,Young,categorical,32981.546875,LFQ,DIA,Dipali_2023,Young_pooled
Q9EST4,PSMG2_MOUSE,Psmg2,Ovary,Mus musculus,Old,categorical,379971.78125,LFQ,DIA,Dipali_2023,Old_pooled
Q9EST4,PSMG2_MOUSE,Psmg2,Ovary,Mus musculus,Young,categorical,369454.71875,LFQ,DIA,Dipali_2023,Young_pooled
Q8K4P0,WDR33_MOUSE,Wdr33,Ovary,Mus musculus,Old,categorical,22850.12109375,LFQ,DIA,Dipali_2023,Old_pooled
Q8K4P0,WDR33_MOUSE,Wdr33,Ovary,Mus musculus,Young,categorical,25318.4765625,LFQ,DIA,Dipali_2023,Young_pooled
J3QPQ1,J3QPQ1_MOUSE;FCHO2_MOUSE;FCHO2_MOUSE,Fcho2,Ovary,Mus musculus,Old,categorical,93518.3671875,LFQ,DIA,Dipali_2023,Old_pooled
J3QPQ1,J3QPQ1_MOUSE;FCHO2_MOUSE;FCHO2_MOUSE,Fcho2,Ovary,Mus musculus,Young,categorical,103236.0859375,LFQ,DIA,Dipali_2023,Young_pooled
Q3V3K3,Q3V3K3_MOUSE;TAOK3_MOUSE,Taok3,Ovary,Mus musculus,Old,categorical,34309.13671875,LFQ,DIA,Dipali_2023,Old_pooled
Q3V3K3,Q3V3K3_MOUSE;TAOK3_MOUSE,Taok3,Ovary,Mus musculus,Young,categorical,28363.140625,LFQ,DIA,Dipali_2023,Young_pooled
Q9WVJ2,PSD13_MOUSE,Psmd13,Ovary,Mus musculus,Old,categorical,1528650.625,LFQ,DIA,Dipali_2023,Old_pooled
Q9WVJ2,PSD13_MOUSE,Psmd13,Ovary,Mus musculus,Young,categorical,1560577.75,LFQ,DIA,Dipali_2023,Young_pooled
Q3UID0,Q3UID0_MOUSE;SMRC2_MOUSE;SMRC2_MOUSE,Smarcc2,Ovary,Mus musculus,Old,categorical,639771.75,LFQ,DIA,Dipali_2023,Old_pooled
Q3UID0,Q3UID0_MOUSE;SMRC2_MOUSE;SMRC2_MOUSE,Smarcc2,Ovary,Mus musculus,Young,categorical,652484.25,LFQ,DIA,Dipali_2023,Young_pooled
P35279-2,RAB6A_MOUSE,Rab6a,Ovary,Mus musculus,Old,categorical,1011621.625,LFQ,DIA,Dipali_2023,Old_pooled
P35279-2,RAB6A_MOUSE,Rab6a,Ovary,Mus musculus,Young,categorical,1040805.6875,LFQ,DIA,Dipali_2023,Young_pooled
E9Q5B5,E9Q5B5_MOUSE;HXK2_MOUSE,Hk2,Ovary,Mus musculus,Old,categorical,232453.84375,LFQ,DIA,Dipali_2023,Old_pooled
E9Q5B5,E9Q5B5_MOUSE;HXK2_MOUSE,Hk2,Ovary,Mus musculus,Young,categorical,272659.21875,LFQ,DIA,Dipali_2023,Young_pooled
P01942,HBA_MOUSE,Hba,Ovary,Mus musculus,Old,categorical,142559120.0,LFQ,DIA,Dipali_2023,Old_pooled
P01942,HBA_MOUSE,Hba,Ovary,Mus musculus,Young,categorical,152675488.0,LFQ,DIA,Dipali_2023,Young_pooled
H3BK16,H3BK16_MOUSE;H3BLL2_MOUSE;ATPF1_MOUSE,Atpaf1,Ovary,Mus musculus,Old,categorical,173063.578125,LFQ,DIA,Dipali_2023,Old_pooled
H3BK16,H3BK16_MOUSE;H3BLL2_MOUSE;ATPF1_MOUSE,Atpaf1,Ovary,Mus musculus,Young,categorical,151314.4375,LFQ,DIA,Dipali_2023,Young_pooled
P62874,GBB1_MOUSE,Gnb1,Ovary,Mus musculus,Old,categorical,1879662.125,LFQ,DIA,Dipali_2023,Old_pooled
P62874,GBB1_MOUSE,Gnb1,Ovary,Mus musculus,Young,categorical,1818804.0,LFQ,DIA,Dipali_2023,Young_pooled
A2A547,A2A547_MOUSE;RL19_MOUSE,Rpl19,Ovary,Mus musculus,Old,categorical,2583488.0,LFQ,DIA,Dipali_2023,Old_pooled
A2A547,A2A547_MOUSE;RL19_MOUSE,Rpl19,Ovary,Mus musculus,Young,categorical,2761660.0,LFQ,DIA,Dipali_2023,Young_pooled
P50544,ACADV_MOUSE,Acadvl,Ovary,Mus musculus,Old,categorical,2523512.25,LFQ,DIA,Dipali_2023,Old_pooled
P50544,ACADV_MOUSE,Acadvl,Ovary,Mus musculus,Young,categorical,2673283.75,LFQ,DIA,Dipali_2023,Young_pooled
Q3TW96,UAP1L_MOUSE,Uap1l1,Ovary,Mus musculus,Old,categorical,554176.375,LFQ,DIA,Dipali_2023,Old_pooled
Q3TW96,UAP1L_MOUSE,Uap1l1,Ovary,Mus musculus,Young,categorical,468886.84375,LFQ,DIA,Dipali_2023,Young_pooled
Q61335,BAP31_MOUSE,Bcap31,Ovary,Mus musculus,Old,categorical,1100219.125,LFQ,DIA,Dipali_2023,Old_pooled
Q61335,BAP31_MOUSE,Bcap31,Ovary,Mus musculus,Young,categorical,992645.375,LFQ,DIA,Dipali_2023,Young_pooled
P14873,MAP1B_MOUSE,Map1b,Ovary,Mus musculus,Old,categorical,3214287.5,LFQ,DIA,Dipali_2023,Old_pooled
P14873,MAP1B_MOUSE,Map1b,Ovary,Mus musculus,Young,categorical,3305470.75,LFQ,DIA,Dipali_2023,Young_pooled
Q8BH59,CMC1_MOUSE,Slc25a12,Ovary,Mus musculus,Old,categorical,2290572.5,LFQ,DIA,Dipali_2023,Old_pooled
Q8BH59,CMC1_MOUSE,Slc25a12,Ovary,Mus musculus,Young,categorical,2291977.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9D287,SPF27_MOUSE,Bcas2,Ovary,Mus musculus,Old,categorical,143756.796875,LFQ,DIA,Dipali_2023,Old_pooled
Q9D287,SPF27_MOUSE,Bcas2,Ovary,Mus musculus,Young,categorical,151400.125,LFQ,DIA,Dipali_2023,Young_pooled
P02802,MT1_MOUSE,Mt1,Ovary,Mus musculus,Old,categorical,224749.734375,LFQ,DIA,Dipali_2023,Old_pooled
P02802,MT1_MOUSE,Mt1,Ovary,Mus musculus,Young,categorical,165094.8125,LFQ,DIA,Dipali_2023,Young_pooled
G5E8J3,G5E8J3_MOUSE;WDR11_MOUSE,Wdr11,Ovary,Mus musculus,Old,categorical,237029.5625,LFQ,DIA,Dipali_2023,Old_pooled
G5E8J3,G5E8J3_MOUSE;WDR11_MOUSE,Wdr11,Ovary,Mus musculus,Young,categorical,219242.15625,LFQ,DIA,Dipali_2023,Young_pooled
P28658,ATX10_MOUSE,Atxn10,Ovary,Mus musculus,Old,categorical,800288.5625,LFQ,DIA,Dipali_2023,Old_pooled
P28658,ATX10_MOUSE,Atxn10,Ovary,Mus musculus,Young,categorical,830678.9375,LFQ,DIA,Dipali_2023,Young_pooled
A0A0U1RPJ4,A0A0U1RPJ4_MOUSE;A0A0X1KG60_MOUSE;BRE1B_MOUSE,Rnf40,Ovary,Mus musculus,Old,categorical,75118.15625,LFQ,DIA,Dipali_2023,Old_pooled
A0A0U1RPJ4,A0A0U1RPJ4_MOUSE;A0A0X1KG60_MOUSE;BRE1B_MOUSE,Rnf40,Ovary,Mus musculus,Young,categorical,77094.71875,LFQ,DIA,Dipali_2023,Young_pooled
Q5NCF2,TPPC1_MOUSE,Trappc1,Ovary,Mus musculus,Old,categorical,102267.015625,LFQ,DIA,Dipali_2023,Old_pooled
Q5NCF2,TPPC1_MOUSE,Trappc1,Ovary,Mus musculus,Young,categorical,94411.890625,LFQ,DIA,Dipali_2023,Young_pooled
O35239,PTN9_MOUSE,Ptpn9,Ovary,Mus musculus,Old,categorical,123580.2734375,LFQ,DIA,Dipali_2023,Old_pooled
O35239,PTN9_MOUSE,Ptpn9,Ovary,Mus musculus,Young,categorical,113054.6875,LFQ,DIA,Dipali_2023,Young_pooled
Q9D1L9,LTOR5_MOUSE,Lamtor5,Ovary,Mus musculus,Old,categorical,444514.96875,LFQ,DIA,Dipali_2023,Old_pooled
Q9D1L9,LTOR5_MOUSE,Lamtor5,Ovary,Mus musculus,Young,categorical,402816.84375,LFQ,DIA,Dipali_2023,Young_pooled
Q5SS80,DHR13_MOUSE,Dhrs13,Ovary,Mus musculus,Old,categorical,222718.484375,LFQ,DIA,Dipali_2023,Old_pooled
Q5SS80,DHR13_MOUSE,Dhrs13,Ovary,Mus musculus,Young,categorical,195854.796875,LFQ,DIA,Dipali_2023,Young_pooled
Q6PGL7,FAM21_MOUSE,Fam21,Ovary,Mus musculus,Old,categorical,121793.5078125,LFQ,DIA,Dipali_2023,Old_pooled
Q6PGL7,FAM21_MOUSE,Fam21,Ovary,Mus musculus,Young,categorical,121386.34375,LFQ,DIA,Dipali_2023,Young_pooled
Q9JIH2,NUP50_MOUSE,Nup50,Ovary,Mus musculus,Old,categorical,149649.1875,LFQ,DIA,Dipali_2023,Old_pooled
Q9JIH2,NUP50_MOUSE,Nup50,Ovary,Mus musculus,Young,categorical,108908.8359375,LFQ,DIA,Dipali_2023,Young_pooled
Q9D281,NXP20_MOUSE,Fam114a1,Ovary,Mus musculus,Old,categorical,62505.765625,LFQ,DIA,Dipali_2023,Old_pooled
Q9D281,NXP20_MOUSE,Fam114a1,Ovary,Mus musculus,Young,categorical,67378.5,LFQ,DIA,Dipali_2023,Young_pooled
E9PWH6,E9PWH6_MOUSE;HEAT3_MOUSE,Heatr3,Ovary,Mus musculus,Old,categorical,57880.51953125,LFQ,DIA,Dipali_2023,Old_pooled
E9PWH6,E9PWH6_MOUSE;HEAT3_MOUSE,Heatr3,Ovary,Mus musculus,Young,categorical,63530.05078125,LFQ,DIA,Dipali_2023,Young_pooled
Q64429,CP1B1_MOUSE,Cyp1b1,Ovary,Mus musculus,Old,categorical,649831.625,LFQ,DIA,Dipali_2023,Old_pooled
Q64429,CP1B1_MOUSE,Cyp1b1,Ovary,Mus musculus,Young,categorical,801040.1875,LFQ,DIA,Dipali_2023,Young_pooled
Q3UGR5,HDHD2_MOUSE,Hdhd2,Ovary,Mus musculus,Old,categorical,173746.359375,LFQ,DIA,Dipali_2023,Old_pooled
Q3UGR5,HDHD2_MOUSE,Hdhd2,Ovary,Mus musculus,Young,categorical,213387.34375,LFQ,DIA,Dipali_2023,Young_pooled
Q9QZ82,CP11A_MOUSE,Cyp11a1,Ovary,Mus musculus,Old,categorical,117694200.0,LFQ,DIA,Dipali_2023,Old_pooled
Q9QZ82,CP11A_MOUSE,Cyp11a1,Ovary,Mus musculus,Young,categorical,118844920.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9ERS2,NDUAD_MOUSE,Ndufa13,Ovary,Mus musculus,Old,categorical,829958.0625,LFQ,DIA,Dipali_2023,Old_pooled
Q9ERS2,NDUAD_MOUSE,Ndufa13,Ovary,Mus musculus,Young,categorical,890261.375,LFQ,DIA,Dipali_2023,Young_pooled
F6XWD4,F6XWD4_MOUSE;PP12C_MOUSE,Ppp1r12c,Ovary,Mus musculus,Old,categorical,59032.94921875,LFQ,DIA,Dipali_2023,Old_pooled
F6XWD4,F6XWD4_MOUSE;PP12C_MOUSE,Ppp1r12c,Ovary,Mus musculus,Young,categorical,60734.47265625,LFQ,DIA,Dipali_2023,Young_pooled
Q9DBG3,AP2B1_MOUSE,Ap2b1,Ovary,Mus musculus,Old,categorical,2696266.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9DBG3,AP2B1_MOUSE,Ap2b1,Ovary,Mus musculus,Young,categorical,2495371.5,LFQ,DIA,Dipali_2023,Young_pooled
Q91XC9,PEX16_MOUSE,Pex16,Ovary,Mus musculus,Old,categorical,241791.984375,LFQ,DIA,Dipali_2023,Old_pooled
Q91XC9,PEX16_MOUSE,Pex16,Ovary,Mus musculus,Young,categorical,239150.0,LFQ,DIA,Dipali_2023,Young_pooled
Q8JZN5,ACAD9_MOUSE,Acad9,Ovary,Mus musculus,Old,categorical,880330.5625,LFQ,DIA,Dipali_2023,Old_pooled
Q8JZN5,ACAD9_MOUSE,Acad9,Ovary,Mus musculus,Young,categorical,880943.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9D358,PPAC_MOUSE,Acp1,Ovary,Mus musculus,Old,categorical,1103897.625,LFQ,DIA,Dipali_2023,Old_pooled
Q9D358,PPAC_MOUSE,Acp1,Ovary,Mus musculus,Young,categorical,1121154.0,LFQ,DIA,Dipali_2023,Young_pooled
P14094,AT1B1_MOUSE,Atp1b1,Ovary,Mus musculus,Old,categorical,285947.34375,LFQ,DIA,Dipali_2023,Old_pooled
P14094,AT1B1_MOUSE,Atp1b1,Ovary,Mus musculus,Young,categorical,253061.015625,LFQ,DIA,Dipali_2023,Young_pooled
Q8R2M2,TDIF2_MOUSE,Dnttip2,Ovary,Mus musculus,Old,categorical,24542.4140625,LFQ,DIA,Dipali_2023,Old_pooled
Q8R2M2,TDIF2_MOUSE,Dnttip2,Ovary,Mus musculus,Young,categorical,33695.8125,LFQ,DIA,Dipali_2023,Young_pooled
Q9ERF3,WDR61_MOUSE,Wdr61,Ovary,Mus musculus,Old,categorical,346970.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9ERF3,WDR61_MOUSE,Wdr61,Ovary,Mus musculus,Young,categorical,350779.78125,LFQ,DIA,Dipali_2023,Young_pooled
Q8R1V4,TMED4_MOUSE,Tmed4,Ovary,Mus musculus,Old,categorical,1250248.75,LFQ,DIA,Dipali_2023,Old_pooled
Q8R1V4,TMED4_MOUSE,Tmed4,Ovary,Mus musculus,Young,categorical,1182986.125,LFQ,DIA,Dipali_2023,Young_pooled
J3QP87,J3QP87_MOUSE;M0QWL1_MOUSE;Q3TQZ4_MOUSE;Q3UTA4_MOUSE;Q8BX20_MOUSE,Gm2035;Gm21936;Gm2016;Gm8332;Gm5662,Ovary,Mus musculus,Old,categorical,93206.0234375,LFQ,DIA,Dipali_2023,Old_pooled
J3QP87,J3QP87_MOUSE;M0QWL1_MOUSE;Q3TQZ4_MOUSE;Q3UTA4_MOUSE;Q8BX20_MOUSE,Gm2035;Gm21936;Gm2016;Gm8332;Gm5662,Ovary,Mus musculus,Young,categorical,103599.7890625,LFQ,DIA,Dipali_2023,Young_pooled
F8WHL2,F8WHL2_MOUSE;COPA_MOUSE,Copa,Ovary,Mus musculus,Old,categorical,2604617.5,LFQ,DIA,Dipali_2023,Old_pooled
F8WHL2,F8WHL2_MOUSE;COPA_MOUSE,Copa,Ovary,Mus musculus,Young,categorical,2525764.25,LFQ,DIA,Dipali_2023,Young_pooled
Q6Q899,DDX58_MOUSE,Ddx58,Ovary,Mus musculus,Old,categorical,318044.71875,LFQ,DIA,Dipali_2023,Old_pooled
Q6Q899,DDX58_MOUSE,Ddx58,Ovary,Mus musculus,Young,categorical,291938.4375,LFQ,DIA,Dipali_2023,Young_pooled
Q61391,NEP_MOUSE,Mme,Ovary,Mus musculus,Old,categorical,198967.265625,LFQ,DIA,Dipali_2023,Old_pooled
Q61391,NEP_MOUSE,Mme,Ovary,Mus musculus,Young,categorical,185959.671875,LFQ,DIA,Dipali_2023,Young_pooled
G5E8C4,G5E8C4_MOUSE;TMTC3_MOUSE,Tmtc3,Ovary,Mus musculus,Old,categorical,137198.4375,LFQ,DIA,Dipali_2023,Old_pooled
G5E8C4,G5E8C4_MOUSE;TMTC3_MOUSE,Tmtc3,Ovary,Mus musculus,Young,categorical,146010.875,LFQ,DIA,Dipali_2023,Young_pooled
A0A0A6YW28,A0A0A6YW28_MOUSE;UBP4_MOUSE,Usp4,Ovary,Mus musculus,Old,categorical,266362.46875,LFQ,DIA,Dipali_2023,Old_pooled
A0A0A6YW28,A0A0A6YW28_MOUSE;UBP4_MOUSE,Usp4,Ovary,Mus musculus,Young,categorical,286606.5,LFQ,DIA,Dipali_2023,Young_pooled
P52479,UBP10_MOUSE,Usp10,Ovary,Mus musculus,Old,categorical,744526.75,LFQ,DIA,Dipali_2023,Old_pooled
P52479,UBP10_MOUSE,Usp10,Ovary,Mus musculus,Young,categorical,752046.9375,LFQ,DIA,Dipali_2023,Young_pooled
Q9R1P1,PSB3_MOUSE,Psmb3,Ovary,Mus musculus,Old,categorical,1539886.25,LFQ,DIA,Dipali_2023,Old_pooled
Q9R1P1,PSB3_MOUSE,Psmb3,Ovary,Mus musculus,Young,categorical,1571906.125,LFQ,DIA,Dipali_2023,Young_pooled
P61514,RL37A_MOUSE,Rpl37a,Ovary,Mus musculus,Old,categorical,1388137.375,LFQ,DIA,Dipali_2023,Old_pooled
P61514,RL37A_MOUSE,Rpl37a,Ovary,Mus musculus,Young,categorical,1510652.625,LFQ,DIA,Dipali_2023,Young_pooled
Q8BGP6,S2540_MOUSE,Slc25a40,Ovary,Mus musculus,Old,categorical,27165.119140625,LFQ,DIA,Dipali_2023,Old_pooled
Q8BGP6,S2540_MOUSE,Slc25a40,Ovary,Mus musculus,Young,categorical,24276.806640625,LFQ,DIA,Dipali_2023,Young_pooled
P46638,RB11B_MOUSE,Rab11b,Ovary,Mus musculus,Old,categorical,6007498.5,LFQ,DIA,Dipali_2023,Old_pooled
P46638,RB11B_MOUSE,Rab11b,Ovary,Mus musculus,Young,categorical,5782775.5,LFQ,DIA,Dipali_2023,Young_pooled
Q9QYR9,ACOT2_MOUSE,Acot2,Ovary,Mus musculus,Old,categorical,355295.9375,LFQ,DIA,Dipali_2023,Old_pooled
Q9QYR9,ACOT2_MOUSE,Acot2,Ovary,Mus musculus,Young,categorical,341975.84375,LFQ,DIA,Dipali_2023,Young_pooled
A6PWX9,A6PWX9_MOUSE;F6V305_MOUSE;UQCC1_MOUSE,Uqcc1,Ovary,Mus musculus,Old,categorical,762608.75,LFQ,DIA,Dipali_2023,Old_pooled
A6PWX9,A6PWX9_MOUSE;F6V305_MOUSE;UQCC1_MOUSE,Uqcc1,Ovary,Mus musculus,Young,categorical,727528.4375,LFQ,DIA,Dipali_2023,Young_pooled
D3YY09,D3YY09_MOUSE;F6T9K1_MOUSE;NC2A_MOUSE,Drap1,Ovary,Mus musculus,Old,categorical,207643.71875,LFQ,DIA,Dipali_2023,Old_pooled
D3YY09,D3YY09_MOUSE;F6T9K1_MOUSE;NC2A_MOUSE,Drap1,Ovary,Mus musculus,Young,categorical,197832.8125,LFQ,DIA,Dipali_2023,Young_pooled
Q9D880,TIM50_MOUSE,Timm50,Ovary,Mus musculus,Old,categorical,1085336.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9D880,TIM50_MOUSE,Timm50,Ovary,Mus musculus,Young,categorical,1043881.25,LFQ,DIA,Dipali_2023,Young_pooled
Q9CZV8,FXL20_MOUSE,Fbxl20,Ovary,Mus musculus,Old,categorical,55256.41796875,LFQ,DIA,Dipali_2023,Old_pooled
Q9CZV8,FXL20_MOUSE,Fbxl20,Ovary,Mus musculus,Young,categorical,51145.63671875,LFQ,DIA,Dipali_2023,Young_pooled
Q91WS0,CISD1_MOUSE,Cisd1,Ovary,Mus musculus,Old,categorical,1651589.125,LFQ,DIA,Dipali_2023,Old_pooled
Q91WS0,CISD1_MOUSE,Cisd1,Ovary,Mus musculus,Young,categorical,1332119.0,LFQ,DIA,Dipali_2023,Young_pooled
A2A4J8,A2A4J8_MOUSE;VPS25_MOUSE,Vps25,Ovary,Mus musculus,Old,categorical,137977.453125,LFQ,DIA,Dipali_2023,Old_pooled
A2A4J8,A2A4J8_MOUSE;VPS25_MOUSE,Vps25,Ovary,Mus musculus,Young,categorical,115684.78125,LFQ,DIA,Dipali_2023,Young_pooled
Q3UMR5,MCU_MOUSE,Mcu,Ovary,Mus musculus,Old,categorical,487345.46875,LFQ,DIA,Dipali_2023,Old_pooled
Q3UMR5,MCU_MOUSE,Mcu,Ovary,Mus musculus,Young,categorical,456623.90625,LFQ,DIA,Dipali_2023,Young_pooled
B9EJ54,B9EJ54_MOUSE,Nup205,Ovary,Mus musculus,Old,categorical,567051.5625,LFQ,DIA,Dipali_2023,Old_pooled
B9EJ54,B9EJ54_MOUSE,Nup205,Ovary,Mus musculus,Young,categorical,628897.6875,LFQ,DIA,Dipali_2023,Young_pooled
A2AH25,A2AH25_MOUSE;RHG01_MOUSE,Arhgap1,Ovary,Mus musculus,Old,categorical,911563.1875,LFQ,DIA,Dipali_2023,Old_pooled
A2AH25,A2AH25_MOUSE;RHG01_MOUSE,Arhgap1,Ovary,Mus musculus,Young,categorical,1034888.4375,LFQ,DIA,Dipali_2023,Young_pooled
P04919,B3AT_MOUSE,Slc4a1,Ovary,Mus musculus,Old,categorical,815531.1875,LFQ,DIA,Dipali_2023,Old_pooled
P04919,B3AT_MOUSE,Slc4a1,Ovary,Mus musculus,Young,categorical,863068.5625,LFQ,DIA,Dipali_2023,Young_pooled
Q6NZB0,DNJC8_MOUSE,Dnajc8,Ovary,Mus musculus,Old,categorical,355771.6875,LFQ,DIA,Dipali_2023,Old_pooled
Q6NZB0,DNJC8_MOUSE,Dnajc8,Ovary,Mus musculus,Young,categorical,280040.84375,LFQ,DIA,Dipali_2023,Young_pooled
P62855,RS26_MOUSE,Rps26,Ovary,Mus musculus,Old,categorical,2553816.75,LFQ,DIA,Dipali_2023,Old_pooled
P62855,RS26_MOUSE,Rps26,Ovary,Mus musculus,Young,categorical,2884497.0,LFQ,DIA,Dipali_2023,Young_pooled
P70280,VAMP7_MOUSE,Vamp7,Ovary,Mus musculus,Old,categorical,442177.0,LFQ,DIA,Dipali_2023,Old_pooled
P70280,VAMP7_MOUSE,Vamp7,Ovary,Mus musculus,Young,categorical,487320.5,LFQ,DIA,Dipali_2023,Young_pooled
Q8K2B0,SC65_MOUSE,P3h4,Ovary,Mus musculus,Old,categorical,15179.6142578125,LFQ,DIA,Dipali_2023,Old_pooled
Q8K2B0,SC65_MOUSE,P3h4,Ovary,Mus musculus,Young,categorical,17652.607421875,LFQ,DIA,Dipali_2023,Young_pooled
Q9DBG9,TX1B3_MOUSE,Tax1bp3,Ovary,Mus musculus,Old,categorical,365253.375,LFQ,DIA,Dipali_2023,Old_pooled
Q9DBG9,TX1B3_MOUSE,Tax1bp3,Ovary,Mus musculus,Young,categorical,268389.28125,LFQ,DIA,Dipali_2023,Young_pooled
Q9QXE7,TBL1X_MOUSE,Tbl1x,Ovary,Mus musculus,Old,categorical,110934.65625,LFQ,DIA,Dipali_2023,Old_pooled
Q9QXE7,TBL1X_MOUSE,Tbl1x,Ovary,Mus musculus,Young,categorical,129338.53125,LFQ,DIA,Dipali_2023,Young_pooled
Q9CRB6,TPPP3_MOUSE,Tppp3,Ovary,Mus musculus,Old,categorical,248143.0625,LFQ,DIA,Dipali_2023,Old_pooled
Q9CRB6,TPPP3_MOUSE,Tppp3,Ovary,Mus musculus,Young,categorical,281914.15625,LFQ,DIA,Dipali_2023,Young_pooled
Q8CCM6-2,TIM21_MOUSE,Timm21,Ovary,Mus musculus,Old,categorical,89108.734375,LFQ,DIA,Dipali_2023,Old_pooled
Q8CCM6-2,TIM21_MOUSE,Timm21,Ovary,Mus musculus,Young,categorical,95993.625,LFQ,DIA,Dipali_2023,Young_pooled
Q9CZX0,ELP3_MOUSE,Elp3,Ovary,Mus musculus,Old,categorical,204091.140625,LFQ,DIA,Dipali_2023,Old_pooled
Q9CZX0,ELP3_MOUSE,Elp3,Ovary,Mus musculus,Young,categorical,225982.375,LFQ,DIA,Dipali_2023,Young_pooled
E9PV41,E9PV41_MOUSE;E9PXV7_MOUSE;DIAP1_MOUSE,Diaph1,Ovary,Mus musculus,Old,categorical,60311.68359375,LFQ,DIA,Dipali_2023,Old_pooled
E9PV41,E9PV41_MOUSE;E9PXV7_MOUSE;DIAP1_MOUSE,Diaph1,Ovary,Mus musculus,Young,categorical,77236.4609375,LFQ,DIA,Dipali_2023,Young_pooled
P27786,CP17A_MOUSE,Cyp17a1,Ovary,Mus musculus,Old,categorical,95349.5234375,LFQ,DIA,Dipali_2023,Old_pooled
P27786,CP17A_MOUSE,Cyp17a1,Ovary,Mus musculus,Young,categorical,143982.515625,LFQ,DIA,Dipali_2023,Young_pooled
E9QPE7,E9QPE7_MOUSE,Myh11,Ovary,Mus musculus,Old,categorical,1887662.75,LFQ,DIA,Dipali_2023,Old_pooled
